variant,soc_enabled,soc_threshold,soc_neighbor_coupling,soc_align_relax,speed_ratio,seed,safe_frac,captured_frac,chi,chi_local,tau_P_ar1,xi_fluct,soc_topple_steps,soc_topple_events_total,soc_topple_size_mean,soc_branch_ratio
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,13,0.3203125,0.1953125,0.3610182206230925,0.0019853475799159422,198.99999999999983,7.5,590.0,2199.0,3.727118644067797,1.090145660890009
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,15,0.3828125,0.234375,0.1382343696199648,4.643310206341323,168.4748811893997,7.5,578.0,1814.0,3.13840830449827,1.0748418200324614
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,12,0.296875,0.203125,0.9718018864700624,0.09981175601085504,198.99999999999983,12.5,586.0,2243.0,3.8276450511945392,1.084792244792245
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,14,0.3515625,0.1953125,0.5003281396578744,5.736804352368137,148.20021537774446,12.5,584.0,1896.0,3.2465753424657535,1.1075893707969178
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,16,0.3515625,0.109375,0.1714437291216311,1.9841013024510685,198.99999999999983,17.5,561.0,1608.0,2.8663101604278074,1.1003337585034014
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,17,0.2578125,0.2265625,0.3544106006023945,0.636559477308121,120.24955020420309,7.5,578.0,2170.0,3.754325259515571,1.0935612806445716
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,18,0.328125,0.171875,0.42183441900608304,5.51142324037183,198.99999999999983,0.0,577.0,2222.0,3.850953206239168,1.0940623805207137
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,19,0.3125,0.2421875,0.10131044356798508,2.740411824957367,121.88789001936921,0.0,570.0,2231.0,3.914035087719298,1.0687831939589407
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,20,0.3515625,0.2109375,1.080160364103253,2.349327032691629,198.99999999999983,7.5,582.0,1799.0,3.09106529209622,1.0981797940059557
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,23,0.359375,0.1328125,0.23760996008237978,2.2530569597919894,198.99999999999983,17.5,497.0,1213.0,2.4406438631790746,1.12017089093702
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,22,0.3046875,0.1953125,0.8912377537775249,1.198290499038274,198.99999999999983,12.5,523.0,1846.0,3.529636711281071,1.0985675031652045
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,21,0.2578125,0.125,1.1767840407700527,5.648859356476511,198.99999999999983,22.5,519.0,1407.0,2.7109826589595376,1.1248222712508427
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,24,0.375,0.1953125,0.3701691481439843,7.306464164968091,198.99999999999983,12.5,581.0,2279.0,3.9225473321858866,1.089742235733615
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,25,0.3828125,0.21875,0.5392578763345921,7.078420478331116,198.99999999999983,22.5,555.0,2214.0,3.9891891891891893,1.0712442892045781
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,26,0.328125,0.1875,0.8455327528902885,4.888023192453431,198.99999999999983,22.5,583.0,2217.0,3.8027444253859346,1.072882668114627
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,28,0.234375,0.1875,0.2151875067694582,3.46975131843904,198.99999999999983,17.5,590.0,2376.0,4.027118644067796,1.080373733981544
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,27,0.2890625,0.25,0.6138240586612248,1.4459890004063654,198.99999999999983,12.5,582.0,2439.0,4.190721649484536,1.0818008804049604
soc_th030_cp010_rx000,True,0.3,0.1,0.0,1.3,29,0.3046875,0.2265625,0.5804171179733856,3.731339717035993,198.99999999999983,7.5,549.0,1958.0,3.5664845173041893,1.078597497393118
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,1,0.421875,0.0078125,0.9596849944176914,0.22589519120615315,198.99999999999983,17.5,557.0,1956.0,3.511669658886894,1.1237134720736075
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,2,0.4140625,0.0,0.36370468076836604,6.066552619689095,198.99999999999983,7.5,580.0,2143.0,3.6948275862068964,1.1083743928303513
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,0,0.3828125,0.0078125,1.35778768435099,2.0897043959093886,198.99999999999983,17.5,573.0,2203.0,3.844677137870855,1.123387408046499
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,4,0.4375,0.0,0.24744269552203074,3.9142693930896524,198.99999999999983,7.5,555.0,2014.0,3.6288288288288286,1.1004448169159362
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,3,0.375,0.0078125,1.4311333322930346,0.1842725756723434,198.99999999999983,12.5,576.0,2071.0,3.595486111111111,1.0920518853127548
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,5,0.359375,0.0234375,0.5435787173781191,3.701585161405847,198.99999999999983,17.5,550.0,2231.0,4.056363636363637,1.0986149804455814
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,7,0.3984375,0.0,0.5870200619912245,0.6974143641915133,198.99999999999983,22.5,575.0,2296.0,3.9930434782608697,1.0965589820554977
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,6,0.296875,0.0,0.4938059070189094,1.7950165300868315,198.99999999999983,12.5,596.0,2523.0,4.233221476510067,1.1043314295415134
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,8,0.40625,0.0,1.1829064197993382,1.951660363763405,198.99999999999983,17.5,565.0,1967.0,3.48141592920354,1.1088959946672712
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,11,0.3984375,0.0,0.5750826086428983,2.483215882373153,198.99999999999983,12.5,529.0,1665.0,3.1474480151228734,1.111937079124579
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,9,0.3515625,0.0,0.22427345469364487,0.3703867173889614,198.99999999999983,12.5,590.0,2455.0,4.161016949152542,1.1018537301219813
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,10,0.3125,0.0078125,0.5389088443895758,1.0306499416358719,152.4432030384546,12.5,569.0,2002.0,3.5184534270650265,1.1181986489644942
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,13,0.4296875,0.0,0.8453115567796337,2.177726064680189,198.99999999999983,17.5,574.0,2154.0,3.7526132404181185,1.1131305576331756
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,12,0.375,0.0,0.23737568201126447,1.1242033133736329,198.99999999999983,7.5,575.0,2000.0,3.4782608695652173,1.1447422206133007
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,15,0.375,0.0234375,0.7939025015932083,0.7557171590957624,198.99999999999983,17.5,530.0,1403.0,2.647169811320755,1.1422367749872475
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,14,0.265625,0.015625,1.7720645547893579,6.271533182339637,198.99999999999983,7.5,522.0,1821.0,3.4885057471264367,1.140523413460074
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,16,0.328125,0.0,0.4406528453896897,3.7967866616767387,198.99999999999983,17.5,571.0,2384.0,4.175131348511384,1.1045089364826206
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,17,0.4140625,0.0,0.4384114530542459,7.534200114066723,198.99999999999983,7.5,566.0,2205.0,3.895759717314488,1.1238055749560174
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,18,0.328125,0.0234375,0.3191193560667505,3.3130562482062715,198.99999999999983,22.5,575.0,2204.0,3.8330434782608696,1.116837111784847
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,19,0.3828125,0.0,0.5667455170080049,0.022955891901488258,198.82139561325556,12.5,577.0,2131.0,3.6932409012131715,1.1050680029846696
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,20,0.4296875,0.0,0.9744825343069905,3.127514106531351,132.59456666179258,27.5,566.0,1956.0,3.4558303886925796,1.1243929177999974
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,21,0.3828125,0.0,2.171378368097923,7.1275109826024,198.99999999999983,17.5,568.0,2457.0,4.325704225352113,1.1082869119906158
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,22,0.3203125,0.0078125,0.5373931539112594,2.1587495513580968,198.99999999999983,22.5,542.0,1480.0,2.7306273062730626,1.151959187864918
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,23,0.359375,0.0,0.42770997456187787,1.9926180924641568,198.99999999999983,12.5,573.0,2275.0,3.9703315881326353,1.1033872692963602
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,24,0.421875,0.0078125,0.7560466835558624,3.486906379871188,198.99999999999983,12.5,555.0,2011.0,3.6234234234234233,1.128240501976964
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,25,0.3828125,0.0078125,0.29974062390302697,4.15091895999689,198.99999999999983,12.5,530.0,1945.0,3.669811320754717,1.119692159342443
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,27,0.375,0.0078125,1.6522030247794892,3.2737661003746052,198.99999999999983,12.5,501.0,1589.0,3.1716566866267466,1.1298481962481965
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,26,0.359375,0.0078125,1.0525107039792736,0.3071321668396667,198.99999999999983,12.5,536.0,1715.0,3.199626865671642,1.1226032690051382
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,29,0.4140625,0.0,0.6123506358972398,5.627383664079507,198.99999999999983,22.5,580.0,2205.0,3.8017241379310347,1.1222213662932956
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.1,28,0.328125,0.0078125,0.42398600137781356,1.0651636540872178,198.99999999999983,12.5,577.0,2089.0,3.6204506065857887,1.121131800298467
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,0,0.3203125,0.234375,1.7468205463569462,6.8044853003029635,198.99999999999983,7.5,571.0,2346.0,4.108581436077058,1.078257449178502
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,1,0.3125,0.1796875,5.348599430740139,0.0006844172477978895,198.99999999999983,17.5,561.0,1972.0,3.515151515151515,1.098529521074164
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,4,0.40625,0.21875,1.0714803423704056,8.702504488764973,198.99999999999983,7.5,586.0,2002.0,3.416382252559727,1.0857570207570209
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,2,0.359375,0.25,0.7544301823797891,0.44225713591473437,198.99999999999983,17.5,578.0,1916.0,3.314878892733564,1.0908688894390803
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,3,0.34375,0.171875,0.8996499425603065,2.4584468244159985,198.99999999999983,12.5,533.0,1843.0,3.4577861163227017,1.0868025719059553
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,6,0.375,0.25,0.6064189118558481,0.014906317297521177,198.99999999999983,17.5,568.0,2065.0,3.63556338028169,1.072043374027501
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,7,0.34375,0.1875,0.2917714198970518,3.7419011039235226,120.40780254521783,12.5,552.0,2324.0,4.2101449275362315,1.077785443030452
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,5,0.3515625,0.125,3.2979722362178627,1.691786427653725,198.99999999999983,17.5,510.0,1849.0,3.6254901960784314,1.0958026093094855
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,9,0.3203125,0.1796875,1.3285146774761691,0.29692576102213686,198.99999999999983,12.5,566.0,2298.0,4.060070671378092,1.084207311862179
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,8,0.28125,0.1953125,0.5230531474356507,1.6566948037760136,198.99999999999983,17.5,588.0,2587.0,4.399659863945578,1.0796816471433166
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,11,0.375,0.1953125,4.076594452948967,0.4207884316416976,198.99999999999983,17.5,527.0,1618.0,3.0702087286527515,1.1021191683263925
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,10,0.296875,0.2109375,0.8207397483579847,1.3171879200912677,198.99999999999983,17.5,571.0,1998.0,3.499124343257443,1.0985050232418654
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,12,0.2421875,0.1953125,0.44987938394722526,0.0143984983105232,193.0403922302122,12.5,566.0,2088.0,3.6890459363957597,1.1058390576974648
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,13,0.3359375,0.21875,0.6216172339382007,2.2423366164169924,95.40555731813453,12.5,561.0,2017.0,3.5953654188948305,1.103268229786087
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,17,0.390625,0.234375,1.149043082876158,0.0013779951270819334,198.99999999999983,12.5,558.0,2242.0,4.017921146953405,1.061727739645154
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,16,0.3125,0.25,1.659737761735027,1.9643306347541756,198.99999999999983,7.5,556.0,2075.0,3.7320143884892087,1.080988845988846
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,15,0.2578125,0.171875,0.8674807251966903,2.0593800299915763,198.99999999999983,42.5,552.0,1996.0,3.6159420289855073,1.1077536246773996
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,14,0.3203125,0.1328125,0.42482432962274336,3.2830752689369964,198.99999999999983,17.5,527.0,1527.0,2.8975332068311195,1.1054899209366889
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,18,0.34375,0.21875,2.0863556780096535,4.695971451732829,198.99999999999983,22.5,562.0,2253.0,4.0088967971530245,1.0882309213860017
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,19,0.28125,0.2890625,0.243669617684104,2.1763304170391558,198.99999999999983,22.5,571.0,2410.0,4.220665499124343,1.104909466751572
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,20,0.3125,0.21875,0.7340874252211734,0.5640972874203966,198.99999999999983,22.5,584.0,2329.0,3.988013698630137,1.0805052961142154
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,21,0.3515625,0.203125,0.5147131141006877,1.7162747035457335,198.99999999999983,12.5,558.0,2028.0,3.6344086021505375,1.0904558985797765
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,24,0.40625,0.2421875,1.2002251723467179,0.14615739656218169,198.99999999999983,12.5,565.0,2034.0,3.6,1.0937266584872967
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,25,0.4296875,0.2109375,1.1589044740436423,3.3276032641133244,198.99999999999983,12.5,568.0,2133.0,3.755281690140845,1.0797697305633815
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,22,0.3046875,0.25,0.6795290315947877,5.499806636494912,198.99999999999983,7.5,565.0,2135.0,3.7787610619469025,1.073806005853878
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,23,0.28125,0.1328125,0.5839372285092785,4.851796929608184,198.99999999999983,17.5,512.0,1410.0,2.75390625,1.1185302846750989
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,26,0.3046875,0.1796875,1.0966996314898385,3.99518451601816,198.99999999999983,12.5,587.0,2798.0,4.7666098807495745,1.07199259784584
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,27,0.28125,0.2265625,0.35801933662647245,3.592112008064457,116.56639532298627,12.5,592.0,2463.0,4.160472972972973,1.0896189634768314
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,29,0.359375,0.203125,3.490263118824079,0.8900248443212915,198.99999999999983,27.5,575.0,2163.0,3.7617391304347825,1.0858851127579352
soc_th030_cp010_rx003,True,0.3,0.1,0.03,1.3,28,0.2734375,0.2578125,1.1956520392260706,1.4102774473985524,198.99999999999983,17.5,578.0,2232.0,3.86159169550173,1.1151860271444327
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,4,0.46875,0.0078125,0.27417893673164295,2.717299606484899,198.99999999999983,7.5,591.0,3362.0,5.688663282571912,1.0617309792235017
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,3,0.4140625,0.0078125,0.33702894856330007,5.096881423955493,198.99999999999983,7.5,595.0,3680.0,6.184873949579832,1.0606553239128995
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,0,0.421875,0.0078125,1.179421003795001,3.773864316345828,198.99999999999983,0.0,571.0,2933.0,5.136602451838879,1.0778918109181266
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,1,0.3203125,0.0,0.3704435113890047,2.909203242810942,198.99999999999983,7.5,598.0,3680.0,6.153846153846154,1.0792054637975417
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,2,0.359375,0.0,0.27885598262324707,5.042795395222206,198.99999999999983,22.5,597.0,3746.0,6.274706867671692,1.0673137218858697
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,5,0.3359375,0.0,1.0029890357210378,4.1748975433175985,198.99999999999983,17.5,599.0,3901.0,6.512520868113523,1.0551674591611637
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,6,0.4296875,0.0,0.14584969271296752,2.577379091222465,198.99999999999983,12.5,595.0,3359.0,5.645378151260505,1.0682697482311267
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,7,0.3515625,0.015625,0.21981365729979388,0.5974061608998007,198.99999999999983,7.5,586.0,3329.0,5.680887372013652,1.0772788322788323
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,9,0.390625,0.0,0.24660334601955042,3.32802508797959,198.99999999999983,0.0,590.0,3092.0,5.240677966101695,1.0782456322154712
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,8,0.3125,0.0,0.3324880944321927,4.114322496811877,198.99999999999983,17.5,599.0,4263.0,7.116861435726211,1.0539619337806923
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,10,0.359375,0.0078125,0.5097166644158948,3.8051532479437347,198.99999999999983,7.5,583.0,3236.0,5.550600343053174,1.0798844278377329
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,13,0.3671875,0.0,0.08135078036356476,1.4485369185067416,198.99999999999983,7.5,593.0,3790.0,6.391231028667791,1.0550595753720753
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,12,0.328125,0.0078125,0.40306688102642735,8.14309489140281,198.99999999999983,22.5,561.0,2678.0,4.7736185383244205,1.1104266517212946
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,11,0.3515625,0.0078125,0.7212074532709872,4.67124257653343,198.99999999999983,12.5,589.0,3468.0,5.887945670628183,1.0729674402506035
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,15,0.4140625,0.0234375,0.2863486765370089,5.788406159550184,198.99999999999983,22.5,555.0,2720.0,4.900900900900901,1.0660810008282933
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,14,0.3046875,0.0078125,0.6288023565710483,7.114598842039504,198.99999999999983,17.5,598.0,3540.0,5.919732441471572,1.0790854130050112
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,17,0.34375,0.0078125,0.2572239001994889,5.036099056932374,198.99999999999983,7.5,579.0,3997.0,6.903281519861831,1.0539716107518902
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,20,0.390625,0.0078125,0.14099801229751127,6.991707453534804,198.99999999999983,7.5,572.0,2735.0,4.781468531468532,1.093096351984268
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,16,0.3359375,0.0078125,0.3339432832755839,6.515046025599374,161.06057698060067,17.5,574.0,3021.0,5.2630662020905925,1.1018912591133103
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,21,0.53125,0.0078125,1.3889281535281888,0.6008757313517227,198.99999999999983,12.5,544.0,3479.0,6.395220588235294,1.0761669437115873
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,19,0.3359375,0.0,0.4248050199101191,3.5027955896297414,198.99999999999983,7.5,581.0,3531.0,6.077452667814113,1.069554998442716
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,22,0.3125,0.0,0.17520756290791414,5.790973302288307,198.99999999999983,7.5,571.0,4159.0,7.283712784588442,1.048186835644877
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,18,0.359375,0.0,0.15236651518806751,2.674535297116002,198.99999999999983,7.5,588.0,3843.0,6.535714285714286,1.0691897229556577
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,23,0.3515625,0.0078125,0.5054507039921188,2.851570879563841,198.99999999999983,12.5,561.0,3279.0,5.8449197860962565,1.075156299553621
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,24,0.453125,0.0078125,0.1501723790096868,7.284202514273942,198.99999999999983,22.5,587.0,3499.0,5.960817717206133,1.071746961213183
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,27,0.40625,0.015625,0.531682858757889,2.9498878088059364,198.99999999999983,12.5,588.0,3534.0,6.010204081632653,1.0682178530347184
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,0,0.3828125,0.1796875,0.3204210067611999,0.04037280738986042,198.99999999999983,12.5,592.0,3360.0,5.675675675675675,1.0627990117714072
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,26,0.3984375,0.0078125,0.25726078526988244,0.16094861839492305,198.99999999999983,7.5,573.0,3936.0,6.869109947643979,1.06743625635414
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,28,0.3359375,0.0,0.9786619680401831,1.96872933514977,198.99999999999983,12.5,594.0,3515.0,5.917508417508418,1.0652156687507843
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,29,0.3828125,0.0078125,0.2656151959175182,7.772692408540957,198.99999999999983,7.5,566.0,3007.0,5.312720848056537,1.0624442767597375
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.1,25,0.3359375,0.0,0.3362361666471056,4.592372327497026,198.99999999999983,7.5,588.0,4153.0,7.062925170068027,1.0522315806659621
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,1,0.3046875,0.234375,0.14411682508265172,3.959339972155138,198.99999999999983,7.5,587.0,3326.0,5.666098807495741,1.0648545467879331
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,2,0.375,0.234375,0.206321550286854,10.301685385568042,150.0574184445998,0.0,583.0,2940.0,5.042881646655232,1.0602147136940951
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,3,0.34375,0.2265625,0.3090421037398571,0.3942950399493139,198.99999999999983,12.5,586.0,2460.0,4.197952218430034,1.080449303782637
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,4,0.296875,0.234375,0.18941734321541864,5.056607936227578,94.22145879376416,0.0,595.0,2651.0,4.45546218487395,1.0773948881272115
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,9,0.3984375,0.234375,0.23308217661308012,3.7648823012043455,198.99999999999983,12.5,564.0,2352.0,4.170212765957447,1.0615230684058392
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,5,0.3515625,0.140625,0.473975066091437,5.7852236229361464,198.99999999999983,12.5,565.0,2866.0,5.0725663716814156,1.0589800762673103
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,7,0.3671875,0.2109375,0.29126928204593133,5.478534712294727,198.99999999999983,17.5,569.0,3133.0,5.506151142355009,1.0776733389849587
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,6,0.2890625,0.2421875,0.6541408475437652,3.8386414380329965,198.99999999999983,17.5,579.0,2588.0,4.469775474956822,1.071522222971185
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,8,0.3046875,0.2109375,0.22045466220604562,3.6314997880963378,198.99999999999983,7.5,587.0,2718.0,4.630323679727428,1.0896154613304785
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,10,0.3125,0.171875,0.8138037480722021,3.544788329927668,198.99999999999983,12.5,600.0,4328.0,7.213333333333333,1.0412749459886848
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,11,0.3671875,0.171875,0.6595854552557578,0.9274578632425344,198.99999999999983,7.5,592.0,3251.0,5.491554054054054,1.0696651658505942
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,15,0.3125,0.2265625,0.7117180386239172,1.4637220784625302,198.99999999999983,12.5,593.0,2671.0,4.504215851602024,1.0787060396435397
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,13,0.265625,0.2109375,0.1849091349722996,0.3352022641897315,198.99999999999983,27.5,578.0,3520.0,6.0899653979238755,1.0740234178492412
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,14,0.265625,0.2421875,0.2354008945173799,2.3572432754023755,198.99999999999983,12.5,577.0,2789.0,4.8336221837088384,1.0737494806505223
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,16,0.328125,0.171875,0.32914276273818205,6.230251483712525,198.99999999999983,0.0,573.0,3371.0,5.883071553228621,1.04391953471936
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,12,0.328125,0.109375,0.9391658519864311,6.911840987290026,198.99999999999983,7.5,562.0,2567.0,4.567615658362989,1.1147469042089992
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,17,0.3984375,0.15625,0.7103710178875585,5.720070643122551,160.2495580368305,0.0,556.0,3212.0,5.776978417266187,1.0532695603283837
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,19,0.3984375,0.21875,0.3348805982820361,2.3873863452432067,109.08746673677747,7.5,576.0,2672.0,4.638888888888889,1.072374297200384
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,18,0.3046875,0.2265625,0.3281334389380203,6.944656515393955,165.39587205746105,0.0,585.0,2680.0,4.581196581196581,1.0821229355689972
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,22,0.3828125,0.2421875,0.7472438772064419,8.1832612125113,198.99999999999983,0.0,581.0,3149.0,5.419965576592083,1.0505111390468898
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,20,0.2890625,0.234375,0.9097201003994371,0.8537918127368446,198.99999999999983,7.5,590.0,2801.0,4.747457627118644,1.0615075077723635
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,21,0.3359375,0.1953125,0.22668182490617425,1.2192742780402228,198.99999999999983,17.5,589.0,3003.0,5.098471986417657,1.062428647505178
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,23,0.3203125,0.2109375,0.44350843174099935,4.746063751564676,198.99999999999983,7.5,579.0,3262.0,5.633851468048359,1.0522968645157227
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,24,0.3046875,0.1640625,0.2151290496687408,7.009378050207865,198.99999999999983,7.5,596.0,3605.0,6.048657718120805,1.061778984566468
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,25,0.28125,0.2109375,0.5412319798644,0.028467029185097314,198.99999999999983,7.5,594.0,3627.0,6.106060606060606,1.0565792094839703
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,27,0.3515625,0.1953125,0.692578420735261,4.773031133219404,198.99999999999983,27.5,598.0,3444.0,5.759197324414716,1.057500058953948
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,26,0.328125,0.15625,0.485223733254075,4.282237693308974,198.99999999999983,7.5,600.0,3720.0,6.2,1.0574370851032937
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,28,0.3359375,0.21875,0.35471692655195264,0.34100731768294484,198.99999999999983,7.5,597.0,3072.0,5.1457286432160805,1.0555326990310212
soc_th030_cp022_rx000,True,0.3,0.22,0.0,1.3,29,0.3125,0.1953125,0.5232020380216128,3.0410390205000244,198.99999999999983,12.5,587.0,2898.0,4.936967632027257,1.0710809526082565
