gain,seed,delta_safe,varh,safe_soc,safe_base
0.5,62,-0.0859375,0.043233030454235315,0.3046875,0.390625
0.5,58,0.0,0.036603258167043,0.3046875,0.3046875
0.5,61,0.078125,0.04131208630595323,0.375,0.296875
0.5,63,-0.0625,0.03926270243928136,0.3046875,0.3671875
0.5,66,-0.0390625,0.041610876725278585,0.3125,0.3515625
0.5,64,0.078125,0.039406379937119866,0.390625,0.3125
0.5,67,0.078125,0.040725208556998196,0.34375,0.265625
0.5,69,0.0390625,0.0402069174645609,0.328125,0.2890625
0.5,65,-0.015625,0.039472141492660075,0.3359375,0.3515625
0.5,70,0.015625,0.041598902396894934,0.375,0.359375
0.5,68,0.0234375,0.03998944040886461,0.2890625,0.265625
0.5,71,-0.0625,0.03958187886874781,0.2890625,0.3515625
0.5,72,-0.0390625,0.03876559242913823,0.328125,0.3671875
0.5,73,-0.0859375,0.04296808427069226,0.265625,0.3515625
0.5,76,-0.0390625,0.04251186510018205,0.2734375,0.3125
0.5,75,-0.0703125,0.040697786570903303,0.2890625,0.359375
0.5,77,-0.0625,0.04011441317411756,0.3046875,0.3671875
0.5,74,-0.046875,0.04063518747221525,0.2421875,0.2890625
0.5,78,-0.0390625,0.0410556902137724,0.2109375,0.25
0.5,79,-0.046875,0.03864595209380878,0.3046875,0.3515625
0.5,80,-0.078125,0.03944688404796459,0.296875,0.375
0.5,81,0.0234375,0.03897426410902891,0.3203125,0.296875
0.5,82,-0.015625,0.03861521247920403,0.4296875,0.4453125
0.5,83,0.0390625,0.04062300558199605,0.3046875,0.265625
0.5,84,-0.0703125,0.03992441598879111,0.2890625,0.359375
0.5,85,0.046875,0.04247709896939367,0.328125,0.28125
0.5,86,-0.0625,0.03887545133251098,0.3359375,0.3984375
0.5,87,-0.0234375,0.04054350481436728,0.234375,0.2578125
0.5,88,-0.046875,0.03940388610813133,0.296875,0.34375
0.5,90,0.0390625,0.04015643000261895,0.34375,0.3046875
0.5,89,-0.046875,0.0410901332359089,0.2578125,0.3046875
0.5,92,0.0625,0.04155217994547213,0.375,0.3125
0.5,91,-0.140625,0.04149621314728621,0.2578125,0.3984375
0.5,93,0.0078125,0.04102743374630611,0.3515625,0.34375
