variant,speed_ratio,seed,safe_frac,captured_frac,soc_branch_ratio,soc_pred_entropy_var
baseline,1.0,161,0.4296875,0.0,0.0,0.0
baseline,1.0,162,0.390625,0.0,0.0,0.0
baseline,1.0,163,0.390625,0.0078125,0.0,0.0
baseline,1.0,165,0.3125,0.0,0.0,0.0
baseline,1.0,164,0.40625,0.0,0.0,0.0
baseline,1.0,166,0.3515625,0.0078125,0.0,0.0
baseline,1.0,167,0.4296875,0.0,0.0,0.0
baseline,1.0,168,0.359375,0.0,0.0,0.0
baseline,1.0,170,0.3828125,0.0078125,0.0,0.0
baseline,1.0,169,0.34375,0.0078125,0.0,0.0
baseline,1.0,171,0.25,0.0,0.0,0.0
baseline,1.0,174,0.3125,0.0078125,0.0,0.0
baseline,1.0,172,0.3515625,0.0,0.0,0.0
baseline,1.0,173,0.390625,0.0078125,0.0,0.0
baseline,1.0,175,0.421875,0.0,0.0,0.0
baseline,1.0,176,0.390625,0.0,0.0,0.0
baseline,1.0,178,0.421875,0.0,0.0,0.0
baseline,1.0,177,0.34375,0.0,0.0,0.0
baseline,1.0,179,0.4765625,0.0,0.0,0.0
baseline,1.0,181,0.375,0.0,0.0,0.0
baseline,1.0,180,0.4140625,0.0,0.0,0.0
baseline,1.0,182,0.40625,0.0,0.0,0.0
baseline,1.0,183,0.2421875,0.0078125,0.0,0.0
baseline,1.0,184,0.3515625,0.0,0.0,0.0
baseline,1.0,185,0.3984375,0.0,0.0,0.0
baseline,1.0,186,0.3671875,0.0,0.0,0.0
baseline,1.0,187,0.4375,0.0078125,0.0,0.0
baseline,1.0,189,0.4765625,0.0,0.0,0.0
baseline,1.0,188,0.4140625,0.0,0.0,0.0
baseline,1.0,191,0.3984375,0.0,0.0,0.0
baseline,1.0,190,0.3203125,0.0078125,0.0,0.0
baseline,1.0,192,0.28125,0.0,0.0,0.0
baseline,1.0,193,0.4375,0.0,0.0,0.0
baseline,1.0,196,0.3515625,0.0,0.0,0.0
baseline,1.0,194,0.328125,0.0078125,0.0,0.0
baseline,1.0,195,0.40625,0.0,0.0,0.0
baseline,1.0,197,0.4296875,0.0,0.0,0.0
baseline,1.0,198,0.203125,0.015625,0.0,0.0
baseline,1.0,199,0.3671875,0.015625,0.0,0.0
baseline,1.1,80,0.34375,0.0078125,0.0,0.0
baseline,1.1,81,0.4296875,0.0078125,0.0,0.0
baseline,1.1,82,0.3515625,0.0078125,0.0,0.0
baseline,1.1,83,0.359375,0.0078125,0.0,0.0
baseline,1.1,84,0.3671875,0.015625,0.0,0.0
baseline,1.1,86,0.3828125,0.0,0.0,0.0
baseline,1.1,85,0.3828125,0.0,0.0,0.0
baseline,1.1,87,0.390625,0.0,0.0,0.0
baseline,1.1,88,0.4921875,0.0,0.0,0.0
baseline,1.1,91,0.4375,0.0078125,0.0,0.0
baseline,1.1,89,0.3125,0.0078125,0.0,0.0
baseline,1.1,90,0.359375,0.0078125,0.0,0.0
baseline,1.1,93,0.3984375,0.0078125,0.0,0.0
baseline,1.1,92,0.4453125,0.0078125,0.0,0.0
baseline,1.1,94,0.4140625,0.0,0.0,0.0
baseline,1.1,95,0.359375,0.0,0.0,0.0
baseline,1.1,96,0.3984375,0.0,0.0,0.0
baseline,1.1,98,0.3203125,0.015625,0.0,0.0
baseline,1.1,97,0.3046875,0.015625,0.0,0.0
baseline,1.1,99,0.328125,0.0078125,0.0,0.0
baseline,1.1,101,0.3984375,0.0078125,0.0,0.0
baseline,1.1,100,0.3515625,0.0078125,0.0,0.0
baseline,1.1,102,0.453125,0.0,0.0,0.0
baseline,1.1,103,0.375,0.0078125,0.0,0.0
baseline,1.1,104,0.4453125,0.0,0.0,0.0
baseline,1.1,106,0.203125,0.0,0.0,0.0
baseline,1.1,105,0.25,0.015625,0.0,0.0
baseline,1.1,107,0.34375,0.0078125,0.0,0.0
baseline,1.1,110,0.4453125,0.0,0.0,0.0
baseline,1.1,108,0.453125,0.0078125,0.0,0.0
baseline,1.1,109,0.4453125,0.0,0.0,0.0
baseline,1.1,111,0.3203125,0.0078125,0.0,0.0
baseline,1.1,112,0.3046875,0.015625,0.0,0.0
baseline,1.1,114,0.4375,0.0078125,0.0,0.0
baseline,1.1,113,0.3671875,0.0078125,0.0,0.0
baseline,1.1,115,0.2890625,0.0078125,0.0,0.0
baseline,1.1,116,0.4296875,0.0,0.0,0.0
baseline,1.1,117,0.3671875,0.0,0.0,0.0
baseline,1.1,118,0.28125,0.0078125,0.0,0.0
baseline,1.1,119,0.46875,0.0,0.0,0.0
baseline,1.1,120,0.2890625,0.0,0.0,0.0
baseline,1.1,121,0.46875,0.0,0.0,0.0
baseline,1.1,122,0.296875,0.0,0.0,0.0
baseline,1.1,124,0.40625,0.0,0.0,0.0
baseline,1.1,123,0.4609375,0.0078125,0.0,0.0
baseline,1.1,125,0.2734375,0.015625,0.0,0.0
baseline,1.1,126,0.3203125,0.0,0.0,0.0
baseline,1.1,127,0.3203125,0.0,0.0,0.0
baseline,1.1,128,0.4296875,0.0,0.0,0.0
baseline,1.1,129,0.4375,0.0078125,0.0,0.0
baseline,1.1,131,0.40625,0.0078125,0.0,0.0
baseline,1.1,130,0.3984375,0.015625,0.0,0.0
baseline,1.1,132,0.4296875,0.0078125,0.0,0.0
baseline,1.1,134,0.421875,0.0078125,0.0,0.0
baseline,1.1,133,0.3515625,0.0,0.0,0.0
baseline,1.1,135,0.421875,0.015625,0.0,0.0
baseline,1.1,136,0.3671875,0.0,0.0,0.0
baseline,1.1,137,0.328125,0.0,0.0,0.0
baseline,1.1,140,0.3671875,0.0,0.0,0.0
baseline,1.1,139,0.421875,0.0,0.0,0.0
baseline,1.1,138,0.34375,0.0078125,0.0,0.0
baseline,1.1,141,0.3671875,0.0078125,0.0,0.0
baseline,1.1,142,0.296875,0.0,0.0,0.0
baseline,1.1,143,0.3671875,0.0078125,0.0,0.0
baseline,1.1,144,0.3515625,0.0,0.0,0.0
baseline,1.1,146,0.4140625,0.0,0.0,0.0
baseline,1.1,147,0.296875,0.0078125,0.0,0.0
baseline,1.1,145,0.328125,0.0,0.0,0.0
baseline,1.1,148,0.2890625,0.0,0.0,0.0
baseline,1.1,149,0.3125,0.0,0.0,0.0
baseline,1.1,150,0.3125,0.0,0.0,0.0
baseline,1.1,151,0.390625,0.0,0.0,0.0
baseline,1.1,152,0.3203125,0.0078125,0.0,0.0
baseline,1.1,153,0.390625,0.0,0.0,0.0
baseline,1.1,154,0.2890625,0.0,0.0,0.0
baseline,1.1,155,0.375,0.0078125,0.0,0.0
baseline,1.1,156,0.3125,0.0,0.0,0.0
baseline,1.1,157,0.265625,0.0,0.0,0.0
baseline,1.1,158,0.3359375,0.0,0.0,0.0
baseline,1.1,159,0.3984375,0.0078125,0.0,0.0
baseline,1.1,160,0.4140625,0.0078125,0.0,0.0
baseline,1.1,163,0.3671875,0.0,0.0,0.0
baseline,1.1,161,0.3046875,0.0078125,0.0,0.0
baseline,1.1,162,0.34375,0.0,0.0,0.0
baseline,1.1,164,0.28125,0.0,0.0,0.0
baseline,1.1,166,0.3359375,0.015625,0.0,0.0
baseline,1.1,165,0.3984375,0.0,0.0,0.0
baseline,1.1,167,0.390625,0.0078125,0.0,0.0
baseline,1.1,168,0.453125,0.0,0.0,0.0
baseline,1.1,170,0.390625,0.015625,0.0,0.0
baseline,1.1,171,0.4296875,0.0,0.0,0.0
baseline,1.1,169,0.3671875,0.0078125,0.0,0.0
baseline,1.1,172,0.5703125,0.0,0.0,0.0
baseline,1.1,174,0.390625,0.0078125,0.0,0.0
baseline,1.1,173,0.28125,0.0,0.0,0.0
baseline,1.1,175,0.2421875,0.0,0.0,0.0
baseline,1.1,176,0.4296875,0.0,0.0,0.0
baseline,1.1,177,0.3046875,0.0,0.0,0.0
baseline,1.1,179,0.3671875,0.0078125,0.0,0.0
baseline,1.1,178,0.359375,0.015625,0.0,0.0
baseline,1.1,180,0.3515625,0.0,0.0,0.0
baseline,1.1,181,0.359375,0.015625,0.0,0.0
baseline,1.1,182,0.375,0.0078125,0.0,0.0
baseline,1.1,183,0.3359375,0.0078125,0.0,0.0
baseline,1.1,184,0.28125,0.0,0.0,0.0
baseline,1.1,185,0.296875,0.0078125,0.0,0.0
baseline,1.1,186,0.3203125,0.015625,0.0,0.0
baseline,1.1,187,0.3828125,0.0,0.0,0.0
baseline,1.1,188,0.4296875,0.0,0.0,0.0
baseline,1.1,189,0.4140625,0.0,0.0,0.0
baseline,1.1,190,0.390625,0.0078125,0.0,0.0
baseline,1.1,191,0.46875,0.0,0.0,0.0
baseline,1.1,192,0.34375,0.0,0.0,0.0
baseline,1.1,194,0.2578125,0.0078125,0.0,0.0
baseline,1.1,193,0.2578125,0.0078125,0.0,0.0
baseline,1.1,195,0.390625,0.015625,0.0,0.0
baseline,1.1,196,0.3203125,0.0,0.0,0.0
baseline,1.1,197,0.328125,0.0,0.0,0.0
baseline,1.1,198,0.3515625,0.015625,0.0,0.0
baseline,1.1,199,0.25,0.015625,0.0,0.0
baseline,1.2,80,0.4453125,0.0546875,0.0,0.0
baseline,1.2,82,0.3203125,0.0390625,0.0,0.0
baseline,1.2,81,0.375,0.03125,0.0,0.0
baseline,1.2,84,0.390625,0.03125,0.0,0.0
baseline,1.2,83,0.3515625,0.0625,0.0,0.0
baseline,1.2,85,0.3828125,0.0546875,0.0,0.0
baseline,1.2,86,0.375,0.0546875,0.0,0.0
baseline,1.2,87,0.40625,0.0234375,0.0,0.0
baseline,1.2,88,0.3046875,0.0625,0.0,0.0
baseline,1.2,89,0.4140625,0.0625,0.0,0.0
baseline,1.2,90,0.40625,0.03125,0.0,0.0
baseline,1.2,92,0.3984375,0.0546875,0.0,0.0
baseline,1.2,91,0.2734375,0.0703125,0.0,0.0
baseline,1.2,93,0.40625,0.0625,0.0,0.0
baseline,1.2,94,0.3359375,0.0859375,0.0,0.0
baseline,1.2,95,0.3359375,0.0546875,0.0,0.0
baseline,1.2,96,0.3515625,0.0234375,0.0,0.0
baseline,1.2,97,0.2890625,0.078125,0.0,0.0
baseline,1.2,98,0.40625,0.0390625,0.0,0.0
baseline,1.2,99,0.3125,0.0390625,0.0,0.0
baseline,1.2,100,0.375,0.078125,0.0,0.0
baseline,1.2,101,0.4296875,0.0234375,0.0,0.0
baseline,1.2,102,0.265625,0.03125,0.0,0.0
baseline,1.2,103,0.3359375,0.0625,0.0,0.0
baseline,1.2,104,0.265625,0.0546875,0.0,0.0
baseline,1.2,106,0.375,0.03125,0.0,0.0
baseline,1.2,105,0.34375,0.046875,0.0,0.0
baseline,1.2,109,0.3125,0.0546875,0.0,0.0
baseline,1.2,108,0.3046875,0.0234375,0.0,0.0
baseline,1.2,107,0.4296875,0.046875,0.0,0.0
baseline,1.2,110,0.3359375,0.046875,0.0,0.0
baseline,1.2,111,0.390625,0.0390625,0.0,0.0
baseline,1.2,112,0.3515625,0.078125,0.0,0.0
baseline,1.2,114,0.3515625,0.0390625,0.0,0.0
baseline,1.2,113,0.4609375,0.0703125,0.0,0.0
baseline,1.2,116,0.3515625,0.0703125,0.0,0.0
baseline,1.2,117,0.296875,0.0546875,0.0,0.0
baseline,1.2,115,0.3671875,0.0390625,0.0,0.0
baseline,1.2,118,0.296875,0.0546875,0.0,0.0
baseline,1.2,119,0.3203125,0.0703125,0.0,0.0
baseline,1.2,120,0.34375,0.078125,0.0,0.0
baseline,1.2,121,0.421875,0.0859375,0.0,0.0
baseline,1.2,122,0.3515625,0.03125,0.0,0.0
baseline,1.2,123,0.390625,0.0546875,0.0,0.0
baseline,1.2,124,0.4375,0.078125,0.0,0.0
baseline,1.2,125,0.3515625,0.0390625,0.0,0.0
baseline,1.2,126,0.359375,0.0625,0.0,0.0
baseline,1.2,127,0.40625,0.0859375,0.0,0.0
baseline,1.2,128,0.4140625,0.0390625,0.0,0.0
baseline,1.2,129,0.3984375,0.0703125,0.0,0.0
baseline,1.2,132,0.3125,0.078125,0.0,0.0
baseline,1.2,130,0.2734375,0.0390625,0.0,0.0
baseline,1.2,131,0.328125,0.0625,0.0,0.0
baseline,1.2,133,0.453125,0.0703125,0.0,0.0
baseline,1.2,134,0.3125,0.0625,0.0,0.0
baseline,1.2,135,0.2890625,0.03125,0.0,0.0
baseline,1.2,136,0.40625,0.0625,0.0,0.0
baseline,1.2,137,0.359375,0.0390625,0.0,0.0
baseline,1.2,139,0.4375,0.0390625,0.0,0.0
baseline,1.2,140,0.2578125,0.0625,0.0,0.0
baseline,1.2,138,0.359375,0.0390625,0.0,0.0
baseline,1.2,141,0.375,0.0625,0.0,0.0
baseline,1.2,142,0.375,0.03125,0.0,0.0
baseline,1.2,143,0.3671875,0.0859375,0.0,0.0
baseline,1.2,144,0.4296875,0.0546875,0.0,0.0
baseline,1.2,145,0.3203125,0.0390625,0.0,0.0
baseline,1.2,146,0.375,0.0234375,0.0,0.0
baseline,1.2,148,0.34375,0.0625,0.0,0.0
baseline,1.2,149,0.390625,0.0234375,0.0,0.0
baseline,1.2,147,0.34375,0.0234375,0.0,0.0
baseline,1.2,150,0.2421875,0.0703125,0.0,0.0
baseline,1.2,151,0.375,0.046875,0.0,0.0
baseline,1.2,152,0.3828125,0.046875,0.0,0.0
baseline,1.2,155,0.359375,0.0546875,0.0,0.0
baseline,1.2,153,0.4296875,0.0546875,0.0,0.0
baseline,1.2,154,0.3359375,0.0390625,0.0,0.0
baseline,1.2,157,0.34375,0.0703125,0.0,0.0
baseline,1.2,156,0.3125,0.0234375,0.0,0.0
baseline,1.2,158,0.375,0.0390625,0.0,0.0
baseline,1.2,159,0.3125,0.0625,0.0,0.0
baseline,1.2,160,0.265625,0.078125,0.0,0.0
baseline,1.2,162,0.359375,0.046875,0.0,0.0
baseline,1.2,163,0.421875,0.0625,0.0,0.0
baseline,1.2,161,0.3515625,0.046875,0.0,0.0
baseline,1.2,164,0.3203125,0.0390625,0.0,0.0
baseline,1.2,165,0.390625,0.046875,0.0,0.0
baseline,1.2,166,0.3515625,0.0546875,0.0,0.0
baseline,1.2,167,0.4140625,0.0390625,0.0,0.0
baseline,1.2,168,0.328125,0.046875,0.0,0.0
baseline,1.2,169,0.3046875,0.03125,0.0,0.0
baseline,1.2,171,0.3828125,0.03125,0.0,0.0
baseline,1.2,170,0.359375,0.046875,0.0,0.0
baseline,1.2,172,0.3671875,0.0546875,0.0,0.0
baseline,1.2,173,0.421875,0.0390625,0.0,0.0
baseline,1.2,174,0.3203125,0.0390625,0.0,0.0
baseline,1.2,175,0.3359375,0.0625,0.0,0.0
baseline,1.2,176,0.3984375,0.046875,0.0,0.0
baseline,1.2,177,0.375,0.0390625,0.0,0.0
baseline,1.2,178,0.328125,0.0546875,0.0,0.0
baseline,1.2,179,0.375,0.0703125,0.0,0.0
baseline,1.2,180,0.421875,0.0546875,0.0,0.0
baseline,1.2,181,0.390625,0.03125,0.0,0.0
baseline,1.2,182,0.34375,0.03125,0.0,0.0
baseline,1.2,183,0.3984375,0.046875,0.0,0.0
baseline,1.2,184,0.3828125,0.0234375,0.0,0.0
baseline,1.2,185,0.390625,0.0625,0.0,0.0
baseline,1.2,186,0.3671875,0.0546875,0.0,0.0
baseline,1.2,188,0.3515625,0.0625,0.0,0.0
baseline,1.2,187,0.4453125,0.03125,0.0,0.0
baseline,1.2,189,0.3046875,0.0625,0.0,0.0
baseline,1.2,190,0.3984375,0.0390625,0.0,0.0
baseline,1.2,191,0.3828125,0.0390625,0.0,0.0
baseline,1.2,192,0.328125,0.046875,0.0,0.0
baseline,1.2,193,0.390625,0.0625,0.0,0.0
baseline,1.2,194,0.3671875,0.0390625,0.0,0.0
baseline,1.2,195,0.4609375,0.046875,0.0,0.0
baseline,1.2,196,0.2265625,0.0703125,0.0,0.0
baseline,1.2,197,0.328125,0.046875,0.0,0.0
baseline,1.2,198,0.328125,0.0390625,0.0,0.0
baseline,1.2,199,0.2890625,0.078125,0.0,0.0
baseline,1.3,80,0.34375,0.1640625,0.0,0.0
baseline,1.3,81,0.34375,0.171875,0.0,0.0
baseline,1.3,82,0.328125,0.171875,0.0,0.0
baseline,1.3,83,0.2578125,0.21875,0.0,0.0
baseline,1.3,84,0.34375,0.2265625,0.0,0.0
baseline,1.3,86,0.3046875,0.1875,0.0,0.0
baseline,1.3,85,0.3203125,0.1640625,0.0,0.0
baseline,1.3,87,0.3515625,0.2578125,0.0,0.0
baseline,1.3,88,0.34375,0.1484375,0.0,0.0
baseline,1.3,91,0.421875,0.265625,0.0,0.0
baseline,1.3,89,0.3671875,0.2265625,0.0,0.0
baseline,1.3,90,0.328125,0.25,0.0,0.0
baseline,1.3,92,0.421875,0.140625,0.0,0.0
baseline,1.3,93,0.296875,0.2421875,0.0,0.0
baseline,1.3,94,0.40625,0.1796875,0.0,0.0
baseline,1.3,95,0.375,0.2265625,0.0,0.0
baseline,1.3,96,0.28125,0.25,0.0,0.0
baseline,1.3,97,0.2890625,0.2890625,0.0,0.0
baseline,1.3,99,0.2265625,0.21875,0.0,0.0
baseline,1.3,98,0.328125,0.140625,0.0,0.0
baseline,1.3,100,0.328125,0.234375,0.0,0.0
baseline,1.3,101,0.28125,0.2109375,0.0,0.0
baseline,1.3,102,0.421875,0.21875,0.0,0.0
baseline,1.3,103,0.3515625,0.1875,0.0,0.0
baseline,1.3,104,0.34375,0.1484375,0.0,0.0
baseline,1.3,106,0.34375,0.2109375,0.0,0.0
baseline,1.3,105,0.3046875,0.234375,0.0,0.0
baseline,1.3,107,0.2578125,0.2265625,0.0,0.0
baseline,1.3,108,0.3828125,0.2421875,0.0,0.0
baseline,1.3,109,0.2890625,0.2265625,0.0,0.0
baseline,1.3,110,0.3203125,0.2578125,0.0,0.0
baseline,1.3,111,0.25,0.203125,0.0,0.0
baseline,1.3,112,0.3984375,0.234375,0.0,0.0
baseline,1.3,114,0.3515625,0.15625,0.0,0.0
baseline,1.3,113,0.3046875,0.2109375,0.0,0.0
baseline,1.3,115,0.3515625,0.1953125,0.0,0.0
baseline,1.3,116,0.34375,0.234375,0.0,0.0
baseline,1.3,117,0.34375,0.1796875,0.0,0.0
baseline,1.3,118,0.265625,0.1953125,0.0,0.0
baseline,1.3,119,0.265625,0.2734375,0.0,0.0
baseline,1.3,120,0.40625,0.171875,0.0,0.0
baseline,1.3,121,0.2734375,0.1875,0.0,0.0
baseline,1.3,122,0.328125,0.21875,0.0,0.0
baseline,1.3,123,0.34375,0.25,0.0,0.0
baseline,1.3,124,0.3359375,0.203125,0.0,0.0
baseline,1.3,125,0.3203125,0.1796875,0.0,0.0
baseline,1.3,126,0.28125,0.25,0.0,0.0
baseline,1.3,127,0.3046875,0.21875,0.0,0.0
baseline,1.3,128,0.3515625,0.203125,0.0,0.0
baseline,1.3,131,0.3359375,0.109375,0.0,0.0
baseline,1.3,129,0.3828125,0.2265625,0.0,0.0
baseline,1.3,130,0.2578125,0.2421875,0.0,0.0
baseline,1.3,132,0.3046875,0.21875,0.0,0.0
baseline,1.3,133,0.2421875,0.21875,0.0,0.0
baseline,1.3,134,0.359375,0.25,0.0,0.0
baseline,1.3,135,0.296875,0.1640625,0.0,0.0
baseline,1.3,136,0.3125,0.1796875,0.0,0.0
baseline,1.3,137,0.3203125,0.234375,0.0,0.0
baseline,1.3,139,0.375,0.2265625,0.0,0.0
baseline,1.3,138,0.296875,0.25,0.0,0.0
baseline,1.3,140,0.3671875,0.21875,0.0,0.0
baseline,1.3,141,0.328125,0.2421875,0.0,0.0
baseline,1.3,142,0.265625,0.2421875,0.0,0.0
baseline,1.3,143,0.3125,0.25,0.0,0.0
baseline,1.3,144,0.3359375,0.234375,0.0,0.0
baseline,1.3,146,0.328125,0.25,0.0,0.0
baseline,1.3,148,0.375,0.2109375,0.0,0.0
baseline,1.3,145,0.3046875,0.1875,0.0,0.0
baseline,1.3,147,0.3828125,0.1640625,0.0,0.0
baseline,1.3,149,0.28125,0.2265625,0.0,0.0
baseline,1.3,150,0.265625,0.2265625,0.0,0.0
baseline,1.3,151,0.375,0.203125,0.0,0.0
baseline,1.3,152,0.296875,0.265625,0.0,0.0
baseline,1.3,154,0.3203125,0.2109375,0.0,0.0
baseline,1.3,153,0.3671875,0.1640625,0.0,0.0
baseline,1.3,155,0.4296875,0.1640625,0.0,0.0
baseline,1.3,156,0.2734375,0.171875,0.0,0.0
baseline,1.3,157,0.2890625,0.234375,0.0,0.0
baseline,1.3,158,0.234375,0.2109375,0.0,0.0
baseline,1.3,159,0.4140625,0.1953125,0.0,0.0
baseline,1.3,160,0.3203125,0.21875,0.0,0.0
baseline,1.3,161,0.3203125,0.2578125,0.0,0.0
baseline,1.3,163,0.421875,0.1796875,0.0,0.0
baseline,1.3,164,0.3046875,0.2265625,0.0,0.0
baseline,1.3,162,0.1875,0.234375,0.0,0.0
baseline,1.3,165,0.296875,0.2421875,0.0,0.0
baseline,1.3,166,0.3515625,0.125,0.0,0.0
baseline,1.3,167,0.3515625,0.125,0.0,0.0
baseline,1.3,168,0.21875,0.25,0.0,0.0
baseline,1.3,169,0.3515625,0.1796875,0.0,0.0
baseline,1.3,171,0.34375,0.25,0.0,0.0
baseline,1.3,170,0.3125,0.1796875,0.0,0.0
baseline,1.3,172,0.3671875,0.234375,0.0,0.0
baseline,1.3,174,0.3203125,0.2421875,0.0,0.0
baseline,1.3,173,0.3203125,0.2265625,0.0,0.0
baseline,1.3,175,0.34375,0.25,0.0,0.0
baseline,1.3,176,0.2421875,0.125,0.0,0.0
baseline,1.3,177,0.28125,0.2265625,0.0,0.0
baseline,1.3,179,0.3671875,0.2265625,0.0,0.0
baseline,1.3,178,0.390625,0.21875,0.0,0.0
baseline,1.3,180,0.2578125,0.234375,0.0,0.0
baseline,1.3,181,0.3515625,0.2421875,0.0,0.0
baseline,1.3,182,0.2734375,0.21875,0.0,0.0
baseline,1.3,183,0.34375,0.2109375,0.0,0.0
baseline,1.3,184,0.296875,0.2109375,0.0,0.0
baseline,1.3,185,0.375,0.21875,0.0,0.0
baseline,1.3,186,0.390625,0.1328125,0.0,0.0
baseline,1.3,187,0.3515625,0.125,0.0,0.0
baseline,1.3,188,0.375,0.171875,0.0,0.0
baseline,1.3,189,0.375,0.2265625,0.0,0.0
baseline,1.3,190,0.390625,0.2734375,0.0,0.0
baseline,1.3,191,0.328125,0.1484375,0.0,0.0
baseline,1.3,192,0.28125,0.1953125,0.0,0.0
baseline,1.3,193,0.2578125,0.1640625,0.0,0.0
baseline,1.3,195,0.3046875,0.2734375,0.0,0.0
baseline,1.3,194,0.3203125,0.265625,0.0,0.0
baseline,1.3,196,0.359375,0.2265625,0.0,0.0
baseline,1.3,197,0.3359375,0.265625,0.0,0.0
baseline,1.3,198,0.328125,0.140625,0.0,0.0
baseline,1.3,199,0.2890625,0.25,0.0,0.0
baseline,1.4,80,0.3359375,0.4296875,0.0,0.0
baseline,1.4,81,0.2578125,0.4375,0.0,0.0
baseline,1.4,82,0.25,0.390625,0.0,0.0
baseline,1.4,84,0.3203125,0.328125,0.0,0.0
baseline,1.4,83,0.3125,0.2890625,0.0,0.0
baseline,1.4,85,0.3125,0.3984375,0.0,0.0
baseline,1.4,86,0.3359375,0.40625,0.0,0.0
baseline,1.4,87,0.25,0.4140625,0.0,0.0
baseline,1.4,88,0.3125,0.4296875,0.0,0.0
baseline,1.4,89,0.2265625,0.4140625,0.0,0.0
baseline,1.4,90,0.3046875,0.375,0.0,0.0
baseline,1.4,91,0.3046875,0.328125,0.0,0.0
baseline,1.4,92,0.390625,0.203125,0.0,0.0
baseline,1.4,93,0.3671875,0.1953125,0.0,0.0
baseline,1.4,94,0.3125,0.3671875,0.0,0.0
baseline,1.4,95,0.359375,0.2421875,0.0,0.0
baseline,1.4,96,0.3203125,0.359375,0.0,0.0
baseline,1.4,97,0.3515625,0.4296875,0.0,0.0
baseline,1.4,99,0.234375,0.3828125,0.0,0.0
baseline,1.4,98,0.2734375,0.3515625,0.0,0.0
baseline,1.4,100,0.2734375,0.4296875,0.0,0.0
baseline,1.4,101,0.2265625,0.4140625,0.0,0.0
baseline,1.4,102,0.25,0.3203125,0.0,0.0
baseline,1.4,103,0.3046875,0.2734375,0.0,0.0
baseline,1.4,104,0.25,0.3515625,0.0,0.0
baseline,1.4,105,0.234375,0.3125,0.0,0.0
baseline,1.4,106,0.2421875,0.390625,0.0,0.0
baseline,1.4,107,0.234375,0.3125,0.0,0.0
baseline,1.4,108,0.3046875,0.4375,0.0,0.0
baseline,1.4,109,0.265625,0.328125,0.0,0.0
baseline,1.4,110,0.2421875,0.421875,0.0,0.0
baseline,1.4,111,0.2890625,0.421875,0.0,0.0
baseline,1.4,112,0.265625,0.4453125,0.0,0.0
baseline,1.4,114,0.3359375,0.375,0.0,0.0
baseline,1.4,113,0.2734375,0.3671875,0.0,0.0
baseline,1.4,116,0.328125,0.28125,0.0,0.0
baseline,1.4,115,0.375,0.4140625,0.0,0.0
baseline,1.4,117,0.296875,0.3203125,0.0,0.0
baseline,1.4,118,0.390625,0.40625,0.0,0.0
baseline,1.4,119,0.28125,0.3828125,0.0,0.0
baseline,1.4,120,0.2890625,0.3984375,0.0,0.0
baseline,1.4,121,0.2890625,0.4140625,0.0,0.0
baseline,1.4,122,0.328125,0.390625,0.0,0.0
baseline,1.4,124,0.3046875,0.4375,0.0,0.0
baseline,1.4,123,0.265625,0.4140625,0.0,0.0
baseline,1.4,125,0.296875,0.359375,0.0,0.0
baseline,1.4,126,0.265625,0.40625,0.0,0.0
baseline,1.4,127,0.2578125,0.3203125,0.0,0.0
baseline,1.4,128,0.2265625,0.3359375,0.0,0.0
baseline,1.4,129,0.3515625,0.3125,0.0,0.0
baseline,1.4,130,0.265625,0.40625,0.0,0.0
baseline,1.4,131,0.3515625,0.265625,0.0,0.0
baseline,1.4,132,0.2265625,0.2265625,0.0,0.0
baseline,1.4,133,0.3046875,0.3671875,0.0,0.0
baseline,1.4,134,0.28125,0.3828125,0.0,0.0
baseline,1.4,135,0.28125,0.4140625,0.0,0.0
baseline,1.4,136,0.328125,0.40625,0.0,0.0
baseline,1.4,137,0.28125,0.3828125,0.0,0.0
baseline,1.4,138,0.2265625,0.34375,0.0,0.0
baseline,1.4,139,0.3515625,0.328125,0.0,0.0
baseline,1.4,140,0.2890625,0.2890625,0.0,0.0
baseline,1.4,141,0.3671875,0.40625,0.0,0.0
baseline,1.4,142,0.2890625,0.3359375,0.0,0.0
baseline,1.4,143,0.296875,0.3984375,0.0,0.0
baseline,1.4,145,0.2734375,0.3515625,0.0,0.0
baseline,1.4,144,0.4296875,0.3515625,0.0,0.0
baseline,1.4,147,0.3203125,0.3828125,0.0,0.0
baseline,1.4,146,0.2578125,0.4453125,0.0,0.0
baseline,1.4,148,0.3828125,0.2578125,0.0,0.0
baseline,1.4,149,0.2890625,0.4140625,0.0,0.0
baseline,1.4,150,0.265625,0.3359375,0.0,0.0
baseline,1.4,151,0.3359375,0.3828125,0.0,0.0
baseline,1.4,153,0.2734375,0.4140625,0.0,0.0
baseline,1.4,152,0.296875,0.40625,0.0,0.0
baseline,1.4,154,0.3046875,0.40625,0.0,0.0
baseline,1.4,155,0.296875,0.3671875,0.0,0.0
baseline,1.4,156,0.2421875,0.421875,0.0,0.0
baseline,1.4,157,0.3125,0.4296875,0.0,0.0
baseline,1.4,158,0.2421875,0.40625,0.0,0.0
baseline,1.4,159,0.28125,0.375,0.0,0.0
baseline,1.4,161,0.328125,0.4140625,0.0,0.0
baseline,1.4,160,0.2734375,0.40625,0.0,0.0
baseline,1.4,162,0.3671875,0.3984375,0.0,0.0
baseline,1.4,163,0.3359375,0.2265625,0.0,0.0
baseline,1.4,164,0.3125,0.359375,0.0,0.0
baseline,1.4,165,0.28125,0.375,0.0,0.0
baseline,1.4,166,0.28125,0.28125,0.0,0.0
