variant,soc_enabled,soc_entropy_gain,soc_threshold,speed_ratio,seed,safe_frac,captured_frac,chi,chi_local,tau_P_ar1,xi_fluct,soc_branch_ratio,soc_topple_steps,soc_pred_entropy_var,soc_entropy_fluct_mean
soc_v3_eg14_th028,True,1.4,0.28,1.0,14,0.40625,0.0078125,3.015447462975767,0.39794761270873547,198.99999999999983,12.5,1.0052433308530178,600.0,0.03161641590395638,0.0816993658753006
soc_v3_eg14_th028,True,1.4,0.28,1.0,10,0.3125,0.0,2.7931244936086594,0.7468677689750163,198.99999999999983,22.5,1.0038532584469568,600.0,0.03288086287186593,0.0848877997680353
soc_v3_eg14_th028,True,1.4,0.28,1.0,11,0.34375,0.0078125,1.380601944701176,2.977852698758147,198.99999999999983,7.5,1.0036518997368942,600.0,0.033542230310387056,0.08412630634838399
soc_v3_eg14_th028,True,1.4,0.28,1.0,8,0.328125,0.0,4.827049766667563,0.6882852088057131,198.99999999999983,17.5,1.0048165769144715,600.0,0.03148439585225137,0.0842726094332598
soc_v3_eg14_th028,True,1.4,0.28,1.0,15,0.3046875,0.015625,2.1799686644688143,1.0660779584008557,198.99999999999983,27.5,1.0039175355264194,600.0,0.03223370057360124,0.08225100954086209
soc_v3_eg14_th028,True,1.4,0.28,1.0,16,0.3984375,0.0,0.6078068573320706,3.7134109411628975,198.99999999999983,12.5,1.0038382414431597,600.0,0.032562615594269616,0.0852806847651058
soc_v3_eg14_th028,True,1.4,0.28,1.0,19,0.375,0.0078125,2.047338993439577,0.40655217056141446,198.99999999999983,32.5,1.0036708382027262,600.0,0.030592280530076624,0.08757178323007743
soc_v3_eg14_th028,True,1.4,0.28,1.0,22,0.40625,0.0078125,1.5746608095765466,2.361180448945333,198.99999999999983,12.5,1.0038330504839312,600.0,0.03208380189227956,0.08223386963275768
soc_v3_eg14_th028,True,1.4,0.28,1.0,21,0.4140625,0.0078125,0.6907813852122897,1.9607553035219407,198.99999999999983,12.5,1.0046198745110748,600.0,0.03187325666212118,0.08311374067678087
soc_v3_eg14_th028,True,1.4,0.28,1.0,18,0.359375,0.0,1.4371706617328928,1.027951949649192,198.99999999999983,27.5,1.0037154550907488,600.0,0.032537646533336274,0.0839561069835574
soc_v3_eg14_th028,True,1.4,0.28,1.0,20,0.34375,0.0078125,2.400643173233338,0.9270628903877894,198.99999999999983,7.5,1.0037640605528402,600.0,0.03176186431151213,0.08517873364464551
soc_v3_eg14_th028,True,1.4,0.28,1.0,17,0.3515625,0.0,1.316257889970038,2.837563466175362,198.99999999999983,12.5,1.0028942807249033,600.0,0.03176100799437461,0.08543459093424095
soc_v3_eg14_th028,True,1.4,0.28,1.0,23,0.375,0.0078125,7.343317260749826,0.1255607588748773,198.99999999999983,17.5,1.0036822994555972,600.0,0.03349660028271398,0.07885903787671511
soc_v3_eg14_th028,True,1.4,0.28,1.0,24,0.4140625,0.0,0.9261210415836295,2.3308529088184486,198.99999999999983,22.5,1.0032560663918935,600.0,0.03215433411950495,0.0857541887767632
soc_v3_eg14_th028,True,1.4,0.28,1.0,25,0.4296875,0.0078125,3.834584099191383,3.9458786817511164,198.99999999999983,32.5,1.0041173178870808,600.0,0.033537890211674234,0.08272705581001068
soc_v3_eg14_th028,True,1.4,0.28,1.0,29,0.453125,0.0,0.9256294059365556,3.178127473861942,198.99999999999983,12.5,1.0039477981480507,600.0,0.03172198865973043,0.08422537336309263
soc_v3_eg14_th028,True,1.4,0.28,1.0,27,0.3984375,0.0,1.0788835750081762,1.7582060107047381,198.99999999999983,12.5,1.003081396499251,600.0,0.03282445917115233,0.08556033989974604
soc_v3_eg14_th028,True,1.4,0.28,1.0,30,0.4375,0.0078125,1.1073686372741773,2.713316135746421,198.99999999999983,12.5,1.0041201603487195,600.0,0.0319567042748587,0.0858144611086728
soc_v3_eg14_th028,True,1.4,0.28,1.0,26,0.34375,0.0,4.886668106756428,1.1371748174534015,198.99999999999983,12.5,1.003057879528473,600.0,0.03276333561018861,0.08558205509154825
soc_v3_eg14_th028,True,1.4,0.28,1.0,28,0.296875,0.0,0.974028533178979,5.942715487836301,198.99999999999983,12.5,1.0036235707284615,600.0,0.0318328824113095,0.0864606274800171
soc_v3_eg14_th028,True,1.4,0.28,1.0,31,0.34375,0.0,0.6322541979311225,7.121946211428819,198.99999999999983,12.5,1.0037716287776146,600.0,0.031542011850632094,0.08748907651251542
soc_v3_eg14_th028,True,1.4,0.28,1.0,32,0.3515625,0.0078125,3.575099453387895,0.40790362936583324,198.99999999999983,17.5,1.0031263633516558,600.0,0.03310770241194922,0.08180927761455094
soc_v3_eg14_th028,True,1.4,0.28,1.0,34,0.3515625,0.0,4.460321308449259,0.1246826406080965,198.99999999999983,17.5,1.00290638445967,600.0,0.031025584327260727,0.08488305902769012
soc_v3_eg14_th028,True,1.4,0.28,1.0,33,0.3671875,0.0,1.0004783596603932,0.9906785217692656,198.99999999999983,12.5,1.0030232599196145,600.0,0.033130381033021856,0.08508031423033172
soc_v3_eg14_th028,True,1.4,0.28,1.0,38,0.46875,0.0,0.8320804221251142,0.6315977301753863,198.99999999999983,17.5,1.0040366255548072,600.0,0.032450773438896185,0.0825329287467698
soc_v3_eg14_th028,True,1.4,0.28,1.0,36,0.3203125,0.015625,4.729286656776804,1.4893544286751212,198.99999999999983,32.5,1.0034861427277657,600.0,0.032600434768376395,0.0848925862621996
soc_v3_eg14_th028,True,1.4,0.28,1.0,35,0.3359375,0.0,1.113354571933897,1.9047494237543732,198.99999999999983,7.5,1.0037525558909357,600.0,0.03411915189170292,0.08559903441232355
soc_v3_eg14_th028,True,1.4,0.28,1.0,37,0.3125,0.0,3.366330833157449,1.8305481708278186,198.99999999999983,22.5,1.0045331749052349,600.0,0.03296947995376279,0.08155774121524702
soc_v3_eg14_th028,True,1.4,0.28,1.0,39,0.328125,0.0078125,2.1649085871898177,0.025962246387982887,198.99999999999983,27.5,1.0027230115674008,600.0,0.03133890181908611,0.0840765842030711
soc_v3_eg14_th028,True,1.4,0.28,1.0,40,0.4140625,0.0,3.6102068417184037,3.156652686833382,198.99999999999983,17.5,1.005799629186446,600.0,0.030722326934830672,0.0832333459198667
soc_v3_eg14_th028,True,1.4,0.28,1.0,43,0.46875,0.0078125,2.113274797799263,0.21792474377175333,198.99999999999983,12.5,1.0044832967923847,600.0,0.03515570594491561,0.08205700675265078
soc_v3_eg14_th028,True,1.4,0.28,1.0,44,0.4296875,0.0078125,1.2011824699940836,0.20462865812674136,198.99999999999983,12.5,1.0036172060355395,600.0,0.03404244432059111,0.08531455337128024
soc_v3_eg14_th028,True,1.4,0.28,1.0,41,0.4140625,0.0,0.4458970281650781,0.236717840430191,198.99999999999983,17.5,1.0024243913094242,600.0,0.030772051636580956,0.08609633450808317
soc_v3_eg14_th028,True,1.4,0.28,1.0,42,0.3671875,0.0,2.511067506299128,1.4350581553424542,198.99999999999983,17.5,1.003377428124289,600.0,0.03153889328137737,0.08531571318071203
soc_v3_eg14_th028,True,1.4,0.28,1.0,46,0.4921875,0.0,0.4546511147750709,2.540624429718946,198.99999999999983,12.5,1.0027418003704407,600.0,0.0318914124966786,0.08594918908686518
soc_v3_eg14_th028,True,1.4,0.28,1.0,45,0.3359375,0.0,1.2720624568352816,2.1652959134232574,198.99999999999983,27.5,1.0030180968297235,600.0,0.03337440555837843,0.08432648098298645
soc_v3_eg14_th028,True,1.4,0.28,1.0,47,0.40625,0.0078125,2.028866491064174,0.209718154929107,198.99999999999983,27.5,1.0030621314372206,600.0,0.03263688811108096,0.08598987017373318
soc_v3_eg14_th028,True,1.4,0.28,1.0,48,0.3671875,0.0078125,1.5497314275850642,2.8707224149855066,198.99999999999983,12.5,1.0030011039141695,600.0,0.03124715172266941,0.08622831891324684
soc_v3_eg14_th028,True,1.4,0.28,1.0,49,0.453125,0.0,1.7908586451703843,0.5659587183815931,198.99999999999983,17.5,1.0048413820193842,600.0,0.0339854491781225,0.0829413208317263
soc_v3_eg14_th028,True,1.4,0.28,1.0,52,0.3984375,0.0,0.6465122297488788,0.021961138018686148,198.99999999999983,17.5,1.0032364779582816,600.0,0.03271695474180352,0.08532781984036601
soc_v3_eg14_th028,True,1.4,0.28,1.0,50,0.3984375,0.0,3.821143061380567,0.35268886976917135,198.99999999999983,27.5,1.0036531549333951,600.0,0.03209302100675146,0.08218341745734645
soc_v3_eg14_th028,True,1.4,0.28,1.0,53,0.40625,0.0,3.147649641464763,1.4197216630797225,198.99999999999983,12.5,1.003116908618378,600.0,0.03302759121221615,0.08360065862039354
soc_v3_eg14_th028,True,1.4,0.28,1.0,51,0.34375,0.0,0.8252497748847092,3.5230161475098085,198.99999999999983,17.5,1.0027546551995956,600.0,0.031049009533203317,0.0859505818739626
soc_v3_eg14_th028,True,1.4,0.28,1.0,54,0.34375,0.0,2.7833578167871296,0.21268245917622006,198.99999999999983,27.5,1.0039681363849842,600.0,0.03183390093885169,0.08126969114567985
soc_v3_eg14_th028,True,1.4,0.28,1.0,55,0.40625,0.0078125,0.5879573156931434,0.8086531542529084,198.99999999999983,17.5,1.0036462247423414,600.0,0.031031109342682134,0.08581983113577461
soc_v3_eg14_th028,True,1.4,0.28,1.0,56,0.34375,0.0,3.8242734121374005,1.853336958392591,198.99999999999983,7.5,1.004929770257809,600.0,0.031086910152012426,0.0835574888184593
soc_v3_eg14_th028,True,1.4,0.28,1.0,57,0.421875,0.0078125,2.5471519132668683,0.0027979484343765813,198.99999999999983,12.5,1.0042868151631223,600.0,0.03272435019005824,0.08406352866382075
soc_v3_eg14_th028,True,1.4,0.28,1.0,58,0.3984375,0.0,2.0737849603342755,0.24962382411035422,198.99999999999983,17.5,1.0045558691177061,600.0,0.031127082547451335,0.08437223624675581
soc_v3_eg14_th028,True,1.4,0.28,1.0,59,0.4296875,0.0,0.9288327757059193,2.4295431495114324,198.99999999999983,12.5,1.0022915095517346,600.0,0.031082783248072267,0.0851088111767542
soc_v3_eg14_th028,True,1.4,0.28,1.0,62,0.3828125,0.0,1.5031203966892492,0.9680750566877082,198.99999999999983,12.5,1.0037969627435643,600.0,0.03219361898955365,0.08423793942786877
soc_v3_eg14_th028,True,1.4,0.28,1.0,60,0.3515625,0.0078125,2.8193557241965785,4.248278763823175,198.99999999999983,32.5,1.0040268715677956,600.0,0.03245455721766775,0.0841857893968595
soc_v3_eg14_th028,True,1.4,0.28,1.0,61,0.4296875,0.0078125,1.295015150577227,1.76023834162055,198.99999999999983,12.5,1.0034848012579616,600.0,0.032551832726828614,0.08423465543339807
soc_v3_eg14_th028,True,1.4,0.28,1.0,63,0.40625,0.0,0.8026652220598758,2.7829117638114003,198.99999999999983,12.5,1.0037377543730563,600.0,0.03185229555380285,0.08590013343766524
soc_v3_eg14_th028,True,1.4,0.28,1.0,64,0.3359375,0.0,1.472469226250685,3.30982416249814,198.99999999999983,12.5,1.0026234903705944,600.0,0.03098170828473967,0.0850223353545108
soc_v3_eg14_th028,True,1.4,0.28,1.0,65,0.46875,0.0,0.5748236819994355,1.3845045351666256,198.99999999999983,12.5,1.0042852344804065,600.0,0.03125508808013084,0.0852072469352506
soc_v3_eg14_th028,True,1.4,0.28,1.0,66,0.34375,0.0,0.5701451747262086,3.6155643720591364,198.99999999999983,22.5,1.0034741171364434,600.0,0.03274668088082174,0.08439833254039085
soc_v3_eg14_th028,True,1.4,0.28,1.0,67,0.3515625,0.0,3.381004912781319,3.709059811317598,198.99999999999983,17.5,1.0039184424751966,600.0,0.030550488341181226,0.08334960890663834
soc_v3_eg14_th028,True,1.4,0.28,1.0,69,0.46875,0.0,1.5711654667000134,3.290671469288511,198.99999999999983,17.5,1.0038576641052543,600.0,0.03492205804526392,0.08406816871087831
soc_v3_eg14_th028,True,1.4,0.28,1.0,68,0.3515625,0.0,0.9206157598061786,4.246074249281519,198.99999999999983,17.5,1.0033673119006123,600.0,0.030051112319329113,0.08574294730323918
soc_v3_eg14_th028,True,1.4,0.28,1.0,70,0.390625,0.0078125,1.8973660454876353,1.6693202295391858,198.99999999999983,7.5,1.0031872484314681,600.0,0.033514647773059535,0.0835314724875475
soc_v3_eg14_th028,True,1.4,0.28,1.0,71,0.4375,0.0,1.0793869151256346,2.410193137374541,198.99999999999983,27.5,1.0034759113683847,600.0,0.03299276126375837,0.0839435369688096
soc_v3_eg14_th028,True,1.4,0.28,1.0,73,0.4296875,0.03125,0.807451767343905,2.14214086621631,198.99999999999983,7.5,1.0037761574778143,600.0,0.03100186375670866,0.08331553622659958
soc_v3_eg14_th028,True,1.4,0.28,1.0,72,0.3203125,0.0078125,1.00425018786043,2.5704349876959527,198.99999999999983,12.5,1.003059615252865,600.0,0.031436118272425505,0.08627711700536608
soc_v3_eg14_th028,True,1.4,0.28,1.0,74,0.421875,0.0078125,1.3339826223031515,1.1713398925628813,198.99999999999983,22.5,1.0039666713344868,600.0,0.032024397875310216,0.08258786211854892
soc_v3_eg14_th028,True,1.4,0.28,1.0,77,0.4296875,0.015625,0.7383465652947181,0.422630043191874,198.99999999999983,22.5,1.0040240868930523,600.0,0.030816990460136282,0.08283668992045518
soc_v3_eg14_th028,True,1.4,0.28,1.0,75,0.296875,0.0078125,1.4746354623061009,0.5498193272650415,198.99999999999983,27.5,1.0030153744345807,600.0,0.03148459908700456,0.08577449776287857
soc_v3_eg14_th028,True,1.4,0.28,1.0,76,0.28125,0.0078125,3.536203849045952,1.7611563891655597,198.99999999999983,27.5,1.0031876205206893,600.0,0.030744558074657473,0.08469042659472341
soc_v3_eg14_th028,True,1.4,0.28,1.0,78,0.3671875,0.0078125,2.1816099140582255,0.10131695754979367,198.99999999999983,12.5,1.0045663219639087,600.0,0.032716858684636384,0.08339928641894649
soc_v3_eg14_th028,True,1.4,0.28,1.0,79,0.28125,0.0,2.466267006877445,0.9080168173853175,198.99999999999983,17.5,1.0030090697167504,600.0,0.03256878758328929,0.08604408250637478
soc_v3_eg14_th028,True,1.4,0.28,1.1,1,0.375,0.0078125,2.3729384095836314,0.0098874090246433,198.99999999999983,17.5,1.0037122549975495,600.0,0.034314244742316875,0.08247996448977542
soc_v3_eg14_th028,True,1.4,0.28,1.1,0,0.3984375,0.015625,1.11490888069653,3.2314136128507824,198.99999999999983,12.5,1.0036734767501525,600.0,0.03340891442919227,0.08326069050041247
soc_v3_eg14_th028,True,1.4,0.28,1.1,2,0.3828125,0.0,1.5556595973865377,4.029692665728957,198.99999999999983,12.5,1.0024530922165098,600.0,0.03430134628555385,0.08387954061231492
soc_v3_eg14_th028,True,1.4,0.28,1.1,3,0.40625,0.015625,0.9035114974128766,0.24807571360024638,198.99999999999983,12.5,1.0036716564135957,600.0,0.03048616878798756,0.08494232153655096
soc_v3_eg14_th028,True,1.4,0.28,1.1,4,0.390625,0.0,0.7982139498220876,0.21461933584641507,198.99999999999983,12.5,1.0019922440944151,600.0,0.03135173848865234,0.08697854190992285
soc_v3_eg14_th028,True,1.4,0.28,1.1,5,0.3046875,0.0,2.090852171308332,1.4706045334094062,198.99999999999983,12.5,1.0034328914675004,600.0,0.031772933003583546,0.08250340106311353
soc_v3_eg14_th028,True,1.4,0.28,1.1,6,0.359375,0.0,1.0706090737385199,2.637794216565087,198.99999999999983,12.5,1.0039475416442492,600.0,0.03211992396506983,0.08447611733092768
soc_v3_eg14_th028,True,1.4,0.28,1.1,7,0.265625,0.0,0.5503535062900669,2.4084812503270054,126.26250192249931,27.5,1.0032337469926758,600.0,0.03230204956165229,0.08418531846820097
soc_v3_eg14_th028,True,1.4,0.28,1.1,9,0.34375,0.0078125,2.5048557238673688,3.8533003167514672,198.99999999999983,22.5,1.0035240797852127,600.0,0.0304861406998647,0.08567153993246104
soc_v3_eg14_th028,True,1.4,0.28,1.1,8,0.28125,0.0078125,1.2431991267812201,2.394299356394227,198.99999999999983,12.5,1.0035111327103852,600.0,0.03157482225533874,0.08611452483108338
soc_v3_eg14_th028,True,1.4,0.28,1.1,11,0.4375,0.0078125,1.0625460053422637,0.46547550828275086,198.99999999999983,12.5,1.0038619896935737,600.0,0.032085476092053755,0.08410731741796994
soc_v3_eg14_th028,True,1.4,0.28,1.1,10,0.3046875,0.0078125,5.277287628252723,3.414204338536432,198.99999999999983,22.5,1.003728416078243,600.0,0.031116994600998638,0.08139496930088062
soc_v3_eg14_th028,True,1.4,0.28,1.1,12,0.4140625,0.0,1.5748124491601256,0.026211350613721134,198.99999999999983,12.5,1.0039119130175025,600.0,0.031891029900752474,0.08428118472397336
soc_v3_eg14_th028,True,1.4,0.28,1.1,13,0.34375,0.015625,3.2865674659011015,3.5661463140104166,198.99999999999983,27.5,1.0036450823743817,600.0,0.03335863972048368,0.0845891196900449
soc_v3_eg14_th028,True,1.4,0.28,1.1,14,0.3828125,0.0234375,0.4910299423788611,0.0050045269807449,198.99999999999983,17.5,1.0039996202701027,600.0,0.030344035007431328,0.08544798277729274
soc_v3_eg14_th028,True,1.4,0.28,1.1,15,0.3359375,0.0390625,1.1958795389536303,0.03917127028192558,198.99999999999983,12.5,1.0027121250320883,600.0,0.03194825326353494,0.08353907963398215
soc_v3_eg14_th028,True,1.4,0.28,1.1,16,0.375,0.015625,0.5195744261079314,0.5725452037206273,92.48586881090992,12.5,1.0034396716177787,600.0,0.031668230593902426,0.08540818365713898
soc_v3_eg14_th028,True,1.4,0.28,1.1,18,0.390625,0.015625,2.3350681764696115,5.391182198828491,198.99999999999983,22.5,1.0036066878809136,600.0,0.03197024356856049,0.08436360628017121
soc_v3_eg14_th028,True,1.4,0.28,1.1,17,0.3125,0.0078125,4.590941153413889,0.19830501419675955,198.99999999999983,17.5,1.0027955589651762,600.0,0.03180890811915048,0.085622714991284
soc_v3_eg14_th028,True,1.4,0.28,1.1,19,0.359375,0.0078125,2.221770311822097,3.887347710253149,198.99999999999983,12.5,1.0033033334563886,600.0,0.033268857245798325,0.08493660812344778
soc_v3_eg14_th028,True,1.4,0.28,1.1,22,0.3515625,0.0234375,1.5653261639282792,3.093441564188656,198.99999999999983,22.5,1.004226374701385,600.0,0.03132237681691814,0.08397669980584198
soc_v3_eg14_th028,True,1.4,0.28,1.1,20,0.3046875,0.0078125,1.3102133988443212,4.428687539970364,198.99999999999983,12.5,1.0026197113114013,600.0,0.029835316925280644,0.08623966308227904
soc_v3_eg14_th028,True,1.4,0.28,1.1,21,0.4140625,0.0078125,3.2601947046772946,0.1625978133966126,198.99999999999983,22.5,1.004638660850545,600.0,0.033170302914938124,0.07923796455258966
soc_v3_eg14_th028,True,1.4,0.28,1.1,23,0.3828125,0.0078125,0.6969712925749708,3.2346608814798237,198.99999999999983,7.5,1.0032621995096056,600.0,0.030294873584920227,0.08434862937692907
soc_v3_eg14_th028,True,1.4,0.28,1.1,24,0.3671875,0.015625,1.145096289335689,1.5639935997395609,198.99999999999983,17.5,1.0054912495146373,600.0,0.033182977594116876,0.07900291800096984
soc_v3_eg14_th028,True,1.4,0.28,1.1,25,0.4140625,0.0234375,0.9594672080398315,5.5741052688333825,198.99999999999983,17.5,1.0037532009118324,600.0,0.033220635442240375,0.08367971765441416
soc_v3_eg14_th028,True,1.4,0.28,1.1,26,0.40625,0.0234375,0.9341408792947137,0.7874271926437165,195.84261530874832,17.5,1.0043155771550176,600.0,0.03268521628994397,0.0847395002453274
soc_v3_eg14_th028,True,1.4,0.28,1.1,27,0.359375,0.0234375,1.0390879217220308,3.138107297518023,198.99999999999983,12.5,1.004212673105738,600.0,0.03236411285273413,0.08596906406622275
soc_v3_eg14_th028,True,1.4,0.28,1.1,29,0.4453125,0.0,1.0372074738483563,2.0652805984328872,198.99999999999983,12.5,1.0029523581862554,600.0,0.030872501340769187,0.08496468818634902
soc_v3_eg14_th028,True,1.4,0.28,1.1,30,0.3046875,0.0234375,1.8056106326511094,1.5185453573314498,198.99999999999983,12.5,1.0035033420645751,600.0,0.03078793638698537,0.08649599272187279
soc_v3_eg14_th028,True,1.4,0.28,1.1,28,0.328125,0.0078125,0.80417611662214,1.6329847419359211,198.99999999999983,27.5,1.003612786958658,600.0,0.0337955822800903,0.0837081981867846
soc_v3_eg14_th028,True,1.4,0.28,1.1,31,0.421875,0.0078125,0.8537002301049202,2.9638121639210184,198.99999999999983,17.5,1.002252047482866,600.0,0.031873803600719175,0.08562140576600868
soc_v3_eg14_th028,True,1.4,0.28,1.1,33,0.375,0.0,1.6941878571133386,2.2815463959828706,169.985327226484,17.5,1.0014105478287612,600.0,0.029464309959765796,0.08427147519459487
soc_v3_eg14_th028,True,1.4,0.28,1.1,32,0.3125,0.0234375,2.615120807517194,0.7049947581750257,198.99999999999983,12.5,1.0041558980964007,600.0,0.030834551231854825,0.08312996342981542
soc_v3_eg14_th028,True,1.4,0.28,1.1,34,0.328125,0.015625,1.0322906511091108,2.428793772825015,198.99999999999983,12.5,1.0033167809426216,600.0,0.031081852986089765,0.0862148962533197
soc_v3_eg14_th028,True,1.4,0.28,1.1,35,0.3203125,0.0,0.8169308475968645,1.19590590911907,111.70555380351982,17.5,1.0021755567076107,600.0,0.031007554319770467,0.08686983317075803
soc_v3_eg14_th028,True,1.4,0.28,1.1,36,0.375,0.03125,2.405711715642896,1.5496103830132544,198.99999999999983,37.5,1.0029621033700338,600.0,0.03436528459518545,0.08317366182410034
soc_v3_eg14_th028,True,1.4,0.28,1.1,37,0.359375,0.015625,0.3081936380127628,2.2231643567754875,198.99999999999983,17.5,1.0034053060260955,600.0,0.03163034509496588,0.08602344215630708
soc_v3_eg14_th028,True,1.4,0.28,1.1,38,0.3515625,0.015625,2.920279885414583,1.7315716563076995,198.99999999999983,12.5,1.0028388875369985,600.0,0.031526122033562864,0.08285985408051388
soc_v3_eg14_th028,True,1.4,0.28,1.1,39,0.3203125,0.0,2.696260400364463,0.23879272915788421,198.99999999999983,22.5,1.0041054248085535,600.0,0.031209377022144325,0.08195298616085742
soc_v3_eg14_th028,True,1.4,0.28,1.1,40,0.4375,0.0,1.648734518097353,0.2183901236954033,198.99999999999983,17.5,1.0034843040780512,600.0,0.03236766777126076,0.08461911799914364
soc_v3_eg14_th028,True,1.4,0.28,1.1,43,0.4453125,0.015625,1.310390274273369,0.36881416119189003,198.99999999999983,22.5,1.0043280601566333,600.0,0.03403796465485631,0.08319148337146172
soc_v3_eg14_th028,True,1.4,0.28,1.1,44,0.3984375,0.015625,1.2064724599025247,0.6161401803991537,198.99999999999983,17.5,1.006408935775456,600.0,0.03387580900615441,0.08070029634884449
soc_v3_eg14_th028,True,1.4,0.28,1.1,42,0.390625,0.015625,2.3174786059426897,4.96906415456354,198.99999999999983,7.5,1.0040318547054834,600.0,0.03384524505770197,0.08401802982979491
soc_v3_eg14_th028,True,1.4,0.28,1.1,41,0.28125,0.015625,0.6372540262620682,0.6362489237689305,137.1091011307311,12.5,1.0028208798475997,600.0,0.029964291125470163,0.08607217344789514
soc_v3_eg14_th028,True,1.4,0.28,1.1,45,0.296875,0.0,0.3329218621790312,5.458458978035015,198.99999999999983,17.5,1.003396564753495,600.0,0.03155124791737027,0.08324257344981686
soc_v3_eg14_th028,True,1.4,0.28,1.1,46,0.3671875,0.0078125,2.515301151521581,0.04105992927536117,198.99999999999983,12.5,1.0025266916215718,600.0,0.03194216337441637,0.08474656457176309
soc_v3_eg14_th028,True,1.4,0.28,1.1,47,0.4140625,0.0,0.9654344620974546,2.4358406033045124,198.99999999999983,12.5,1.0033396833585309,600.0,0.03038684970032443,0.0838234486945352
soc_v3_eg14_th028,True,1.4,0.28,1.1,48,0.421875,0.015625,0.9413009308790105,0.0027885398027737416,198.99999999999983,12.5,1.0038742001955872,600.0,0.03247653672649951,0.08403316086494106
soc_v3_eg14_th028,True,1.4,0.28,1.1,49,0.375,0.0078125,0.9384426279268503,2.80432674281017,198.99999999999983,17.5,1.004270472809954,600.0,0.03158795356539178,0.08600400383528646
soc_v3_eg14_th028,True,1.4,0.28,1.1,51,0.34375,0.0,1.1739685709996008,0.26297281623816043,198.99999999999983,17.5,1.0027621193288294,600.0,0.03363006515096074,0.0836781115456871
soc_v3_eg14_th028,True,1.4,0.28,1.1,50,0.2578125,0.0234375,1.1921586488087914,2.5193143195974246,198.99999999999983,17.5,1.0027269606361346,600.0,0.03192845188066723,0.0847955505024673
soc_v3_eg14_th028,True,1.4,0.28,1.1,53,0.453125,0.015625,2.1646245410846054,1.6507710993126046,198.99999999999983,17.5,1.0039758571216424,600.0,0.03128439806356761,0.08300502822136374
soc_v3_eg14_th028,True,1.4,0.28,1.1,52,0.234375,0.0078125,2.1576143016562184,1.2880004971853054,198.99999999999983,22.5,1.0037841710288367,600.0,0.03380000833382875,0.0844319802395602
soc_v3_eg14_th028,True,1.4,0.28,1.1,54,0.3671875,0.015625,2.124738250471788,0.9236025862519603,198.99999999999983,22.5,1.0031229878929993,600.0,0.03370879276108387,0.08367933954923172
soc_v3_eg14_th028,True,1.4,0.28,1.1,55,0.3671875,0.0,2.1701451421629243,1.4038389360771266,198.99999999999983,17.5,1.0039429094624737,600.0,0.030384511508898673,0.08381266959175827
soc_v3_eg14_th028,True,1.4,0.28,1.1,56,0.21875,0.015625,1.5351374406844318,1.9845979394991664,198.99999999999983,17.5,1.002996446113809,600.0,0.03169452198487279,0.08579850184210151
soc_v3_eg14_th028,True,1.4,0.28,1.1,57,0.296875,0.0078125,1.3133599992316514,5.168430190749935,198.99999999999983,12.5,1.0035718353099234,600.0,0.03125057954730019,0.08395866980963802
soc_v3_eg14_th028,True,1.4,0.28,1.1,58,0.4296875,0.0234375,0.5619655708795498,2.1358047629404937,198.99999999999983,12.5,1.0033750796390564,600.0,0.03068540569740894,0.08448769042674958
soc_v3_eg14_th028,True,1.4,0.28,1.1,59,0.4453125,0.015625,4.247814313600571,0.8585859255099182,198.99999999999983,12.5,1.0041307579264984,600.0,0.03247140713171153,0.08319481182656571
soc_v3_eg14_th028,True,1.4,0.28,1.1,60,0.390625,0.015625,1.1329582403938607,1.2516208499423656,198.99999999999983,12.5,1.0039711926436354,600.0,0.03053514297239443,0.08594305219698459
soc_v3_eg14_th028,True,1.4,0.28,1.1,61,0.359375,0.0078125,1.9090066903809637,0.7324876486552511,198.99999999999983,17.5,1.0039822815313766,600.0,0.03147784268263017,0.0843459777847595
soc_v3_eg14_th028,True,1.4,0.28,1.1,62,0.3359375,0.0,2.8746892166465723,0.17807964712803406,198.99999999999983,17.5,1.0036257665795094,600.0,0.031023097243530345,0.083457792687212
soc_v3_eg14_th028,True,1.4,0.28,1.1,63,0.421875,0.015625,2.30848151761388,3.6555259596962233,198.99999999999983,12.5,1.0040265872117538,600.0,0.03271052500497222,0.08355818215447575
soc_v3_eg14_th028,True,1.4,0.28,1.1,64,0.46875,0.015625,0.5097296198768846,0.23463724921830187,135.89380916284003,17.5,1.0035424052679618,600.0,0.033166297096325036,0.083735105217821
soc_v3_eg14_th028,True,1.4,0.28,1.1,65,0.4765625,0.0078125,1.7883520943031521,0.4944812081876067,198.99999999999983,17.5,1.0045012087304017,600.0,0.03283590297757278,0.08236904370547951
soc_v3_eg14_th028,True,1.4,0.28,1.1,66,0.359375,0.0,1.3916915474277847,1.2950852318805988,198.99999999999983,27.5,1.0032220203866093,600.0,0.033268983044546355,0.0836079015003335
soc_v3_eg14_th028,True,1.4,0.28,1.1,67,0.3359375,0.0234375,1.6944045392345857,0.024715493854683183,198.99999999999983,17.5,1.0027319796063692,600.0,0.030139084066601284,0.0856742176257924
soc_v3_eg14_th028,True,1.4,0.28,1.1,69,0.4296875,0.0,0.460180625552535,1.5516805636231576,198.99999999999983,12.5,1.00316136512262,600.0,0.030657772991340995,0.0850471758074563
soc_v3_eg14_th028,True,1.4,0.28,1.1,68,0.3359375,0.0078125,1.8069578600506095,1.180848650745564,198.99999999999983,12.5,1.0024218643493843,600.0,0.03187301383248884,0.08463084355054981
