variant,gain,config,sweep_dir,seed,speed_ratio,w_align,safe_frac,chi,chi_local,soc_pred_entropy_var,soc_entropy_fluct_mean
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,47,1.3,0.15,0.1640625,4.188171623869586,6.737729588723252e-05,0.039954994797263756,0.07114738936421923
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,48,1.3,0.15,0.1875,2.354770562705031,0.0001473497497906236,0.039486429317255524,0.0643916281311141
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,51,1.3,0.15,0.2578125,1.1893347349636065,0.00025690263667339693,0.03831095204682439,0.06417958858630023
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,52,1.3,0.15,0.21875,8.371186106120202,0.09467615441762799,0.03655860877517584,0.06881011413600643
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,49,1.3,0.15,0.21875,2.911634210252651,4.3280594849508016e-07,0.03277004397029118,0.06719295984544353
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,53,1.3,0.15,0.28125,5.038205846247153,1.2189212662571905e-06,0.042842756252473926,0.06462371316394251
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,50,1.3,0.15,0.1484375,1.9665514440071183,1.3163945361411624,0.036158562209746586,0.06630528437385291
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,54,1.3,0.15,0.2265625,2.3688942696379547,0.002177695161108714,0.03763548114582798,0.0655950371838469
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,55,1.3,0.15,0.28125,6.885307735969225,0.014727320897966741,0.03903936539188797,0.07016863050168143
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,58,1.3,0.15,0.2265625,8.837798824596332,6.026897315888531e-29,0.04076250388317885,0.06329557862733096
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,56,1.3,0.15,0.140625,7.8998880822555035,0.07642881669149715,0.03874732686211212,0.06694818833495188
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,57,1.3,0.15,0.09375,3.4755419082366386,8.341369383802761e-05,0.0387596430293531,0.06854253975975383
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,60,1.3,0.15,0.15625,5.786599063107623,1.0865083179583718e-07,0.0390931962172356,0.06479640162647012
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,59,1.3,0.15,0.21875,6.652366673237286,0.0006804600001827463,0.0391220145415568,0.07330010930497075
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,61,1.3,0.15,0.171875,1.892050707307623,2.7746640871636393e-07,0.03931824576855893,0.07112935659842208
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,63,1.3,0.15,0.1875,7.292537705989325,0.00015095581853183455,0.038878996917446396,0.07151976139828814
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,62,1.3,0.15,0.1796875,7.160921564305209,1.5928607251600773,0.03718970016723399,0.06818612957836474
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,64,1.3,0.15,0.1875,6.123907876185303,8.129709572379363e-09,0.04063519802843356,0.06571296682363177
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,65,1.3,0.15,0.296875,6.850479407004031,0.04719450516796204,0.03637790203867834,0.06776429022211722
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,67,1.3,0.15,0.234375,3.2120091192179023,2.5006890695506074e-29,0.03970903717453118,0.0651544616795342
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,66,1.3,0.15,0.3359375,4.474415053292523,6.892480850417371e-10,0.038401823493517326,0.059177442968063876
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,68,1.3,0.15,0.1796875,5.885601016941645,2.208810534618833e-30,0.03801152777105392,0.06382951012675321
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,69,1.3,0.15,0.1875,6.320105218770439,7.003654514767436e-05,0.03856701844243602,0.072998802585023
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,70,1.3,0.15,0.3046875,7.631321421613015,1.711301845302081e-14,0.038141528437995835,0.06830495735070559
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,71,1.3,0.15,0.1484375,7.297246133912816,0.007507284498917715,0.04104580384236466,0.07570810373989353
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,72,1.3,0.15,0.171875,6.264146442180029,0.07602317263412138,0.04131571317737284,0.06799643742917948
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,73,1.3,0.15,0.3671875,9.998030437102527,0.02215958785452527,0.03886672054428633,0.06939789024595301
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,75,1.3,0.15,0.171875,4.900185306931349,0.9178648140827171,0.03990280878939218,0.06833516371861698
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,74,1.3,0.15,0.1484375,2.056741119228632,0.01604257564070223,0.04033136445032285,0.07175993028495703
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,77,1.3,0.15,0.203125,2.7122867076284747,0.7704582805743071,0.03342275216894958,0.06371017540671071
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,76,1.3,0.15,0.25,0.33553920543626686,0.0008607358392897185,0.03590201753631514,0.07046470354925854
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,78,1.3,0.15,0.1015625,8.893752003072992,2.2427297702252807e-05,0.03705908811066302,0.07069831485551532
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,79,1.3,0.15,0.1328125,2.6354495678291627,0.010456212479129562,0.04240429220463167,0.07560110912309165
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,80,1.3,0.15,0.234375,5.79462229772771,1.3489411908924797e-08,0.036217262720959986,0.0676712691990131
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,81,1.3,0.15,0.1953125,3.644405124339976,4.7534099066803446e-08,0.037753906688832356,0.06588102290923556
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,82,1.3,0.15,0.234375,2.6449724016776837,2.3587174837180256e-05,0.03867816859578626,0.0714916871398686
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,83,1.3,0.15,0.1875,2.6343321559946964,8.246333136881108e-09,0.040091810997589745,0.0668559137434729
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,84,1.3,0.15,0.171875,2.527802975223459,0.0072907151994849265,0.03907771720590214,0.07020416824822855
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,85,1.3,0.15,0.1875,3.530223853423889,3.9863554094215314,0.0377927136090881,0.06839007934890445
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,86,1.3,0.15,0.1484375,3.6141138782230633,2.2650229939983254e-05,0.04303201512851018,0.07015064291272496
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,87,1.3,0.15,0.203125,2.4348731221826476,2.347865615415444e-10,0.040560661903009276,0.07083207821389266
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,88,1.3,0.15,0.1171875,5.9657190533051665,0.012910349536275265,0.03869338927146934,0.07065539797549701
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,90,1.3,0.15,0.140625,13.108281139568469,0.0011676390912353585,0.03759870130594518,0.06220582433536987
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,89,1.3,0.15,0.1171875,9.122329902234336,0.5479351529070925,0.03459215329834472,0.06083159001744476
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,91,1.3,0.15,0.2265625,3.817788137226098,1.262745027121982e-12,0.03964582978966547,0.06710930426927088
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,92,1.3,0.15,0.140625,9.27066884560101,0.0007540884964308192,0.04127816633936115,0.06744884150646234
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,94,1.3,0.15,0.359375,2.0007144609565954,8.447161502095745e-06,0.041135460967339,0.06831272643425329
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,93,1.3,0.15,0.1484375,3.171112064461741,5.7315212702051294e-05,0.03716215189276602,0.06620565496253211
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,95,1.3,0.15,0.140625,10.679738327034922,7.03992283365747e-09,0.043622099096419335,0.06420323980044766
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,97,1.3,0.15,0.234375,2.696638713716961,2.2638924561339526,0.03618480291192692,0.06869867559931822
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,96,1.3,0.15,0.25,5.303346861231691,0.5695716127276077,0.036639442897712066,0.06523105155931144
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,99,1.3,0.15,0.15625,5.675090251991853,0.047868939458804244,0.036947732938651244,0.06946919513977723
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,100,1.3,0.15,0.140625,5.265822302792414,1.6466267884772122e-05,0.03764314865511768,0.0663572704607714
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,98,1.3,0.15,0.2734375,3.0417240829046333,2.283102954463865,0.034318136030524256,0.06451682327807855
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,101,1.3,0.15,0.3828125,8.868407348962897,0.3124634471577605,0.03519913174236954,0.06536245642174013
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,102,1.3,0.15,0.1328125,1.7233735202111484,1.5333335751350407e-06,0.039535887764979516,0.07078867502315132
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,103,1.3,0.15,0.1328125,9.482558475788753,0.03737513412827197,0.035862435645377604,0.06305385494912141
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,104,1.3,0.15,0.34375,1.1392069030552563,0.006282123970284516,0.03906190143543933,0.06523373642760068
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,108,1.3,0.15,0.1875,5.13722612202692,3.5914890360000695e-05,0.03738535871794472,0.06541807052848367
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,105,1.3,0.15,0.1328125,4.9903206865691265,1.0804321249125879,0.03381001817494891,0.07074767255070079
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,107,1.3,0.15,0.171875,4.238687172122449,1.3079181738028467e-20,0.03778642818059735,0.07031019492719899
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,106,1.3,0.15,0.1796875,3.547591147626446,0.005598823295132702,0.03820926161189179,0.07055003055104954
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,110,1.3,0.15,0.2265625,0.30253071929881636,1.0419329822953305e-06,0.03332769018635334,0.058456121145529824
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,111,1.3,0.15,0.203125,5.2257514961313545,0.08428643600066271,0.04003596807506262,0.07136464018983901
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,109,1.3,0.15,0.1796875,1.0582290364015068,0.008763309320498779,0.03680944763390909,0.06842923686385308
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,113,1.3,0.15,0.2265625,4.023980831574906,0.0002250800635879192,0.04162003229882675,0.06706196216020362
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,112,1.3,0.15,0.2578125,4.593206029659807,5.944225439491172e-06,0.03639755679035069,0.07236693090176437
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,114,1.3,0.15,0.1640625,6.70527144052135,0.00023340161116974518,0.0399548708272317,0.07041419681376962
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,116,1.3,0.15,0.203125,5.381173137479151,1.902751663256504e-05,0.03898044945282857,0.06759489394265092
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,115,1.3,0.15,0.2578125,5.2597442451423735,1.815288517666007e-07,0.03712305650290631,0.06696870909858468
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,117,1.3,0.15,0.1796875,3.5011146208133264,0.3681164343163245,0.03547059300624739,0.05996296619389663
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,118,1.3,0.15,0.25,1.391614533957068,2.306113473829722,0.039654392310933616,0.07023521186051729
soc_varh,0.75,configs/soc_varh_predability_20260208/soc_varh_g075.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g075\sweep_20260208_095646_grid,119,1.3,0.15,0.1484375,4.730880290814705,1.2176346923396918e-06,0.04123799509825047,0.06722125698015709
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,4,1.3,0.15,0.3046875,10.525775506901022,0.21529482601936337,0.0381178810097712,0.0632034646870559
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,3,1.3,0.15,0.2421875,1.846615835996516,1.850232103106534e-07,0.03945575108558645,0.06850156157133805
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,0,1.3,0.15,0.2734375,1.2252720553904548,8.069134325692078,0.037454883610403236,0.06496322327348437
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,6,1.3,0.15,0.28125,0.9922296004112464,0.0016024031290905903,0.037476947736779835,0.06804418230388365
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,1,1.3,0.15,0.28125,3.3699249374643543,0.000639804601056714,0.03750192515581688,0.07138773117293636
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,7,1.3,0.15,0.2421875,5.7038846743065985,1.751740724654773e-16,0.0390950467346799,0.0657801009015028
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,2,1.3,0.15,0.1171875,2.5881149178713745,1.437104354175609e-07,0.037957634220354655,0.0660455630828301
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,5,1.3,0.15,0.2265625,2.1790428683843768,2.0519739301136354e-09,0.03968907552766055,0.06584130566863815
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,8,1.3,0.15,0.0703125,3.961461258999576,0.0005482768209429977,0.03821474718736813,0.06436060223113521
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,9,1.3,0.15,0.171875,5.171465053647978,3.6586459753585325e-06,0.03832339068100346,0.07192282096797363
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,11,1.3,0.15,0.2421875,8.109653631883301,1.8779377907663102e-06,0.03893080951159064,0.0634952290150269
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,15,1.3,0.15,0.15625,8.050106664448087,0.726278465865623,0.03780998758073622,0.06194417169419727
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,10,1.3,0.15,0.203125,3.621823997371389,0.5137714561815122,0.03647726800357154,0.06518239508689676
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,12,1.3,0.15,0.3125,5.585819148959122,7.363637875229312e-06,0.035067532389494255,0.06368333924628686
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,13,1.3,0.15,0.1875,1.3814252909041023,0.07855832060157028,0.03983880217404917,0.06804695017515874
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,14,1.3,0.15,0.328125,13.290159970286341,2.4597801428175323,0.029195321706107863,0.05984140804643507
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,16,1.3,0.15,0.1484375,7.918181559181582,1.9721522630525295e-31,0.04403422664834461,0.07540898849850852
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,17,1.3,0.15,0.203125,5.961806893238832,3.7763699421623815e-10,0.03586996909274478,0.06410441080935257
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,19,1.3,0.15,0.140625,5.656395097993522,4.933983753112747e-17,0.0418383825590233,0.07255731292104611
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,20,1.3,0.15,0.265625,3.4014700066422696,0.04083880767935222,0.035385059265444455,0.06388162446470858
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,18,1.3,0.15,0.1328125,6.418109011177641,2.5240101562137567e-08,0.04000122779996662,0.07068118400777089
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,22,1.3,0.15,0.15625,6.661166230460528,6.329728848734373e-06,0.03701806518542629,0.06601352328508324
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,21,1.3,0.15,0.1328125,3.132119518490008,0.45796286525827057,0.039538157417666246,0.07255692054972829
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,23,1.3,0.15,0.234375,8.186719231231697,0.0015823869933898232,0.038422392056766695,0.06682456701578857
soc_varh,1.0,configs/soc_varh_predability_20260208/soc_varh_g1.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g1\sweep_20260208_095732_grid,24,1.3,0.15,0.1640625,5.597992795361089,0.009025336180812067,0.04158551176997773,0.0634011899078842
